MeasurementDateGMT,Enfield - Bush Hill Park: Nitric Oxide (ug/m3),Enfield - Bush Hill Park: Nitrogen Dioxide (ug/m3),Enfield - Bush Hill Park: Oxides of Nitrogen (ug/m3)
2019-03-04,43.800000000000004,252.39999999999998,319.59999999999997
2019-03-05,92.99999999999999,488.8,631.3
2019-03-06,88.60000000000002,422.7,559.1
2019-03-07,33.6,199.5,251.39999999999998
2019-03-08,93.3,470.3999999999999,613.6
2019-03-09,32.49999999999999,235.6,285.5
2019-03-10,43.04999999999998,247.60000000000005,313.85
2019-03-11,53.4,273.50000000000006,355.40000000000003
2019-03-12,54.000000000000014,348.2,430.40000000000003
2019-03-13,25.9,137.4,177.20000000000005
2019-03-14,28.299999999999997,227.5,271.29999999999995
2019-03-15,28.3,187.79999999999998,231.10000000000005
2019-03-16,39.199999999999996,176.5,236.2
2019-03-17,31.599999999999994,196.8,244.70000000000002
2019-03-18,171.20000000000002,529.1,792.2
2019-03-19,283.15,965.6499999999999,1400.2
2019-03-20,60.7,520.3,613.1
2019-03-21,114.89999999999999,486.59999999999997,663.3
2019-03-22,125.5,598.5,790.9000000000001
2019-03-23,77.10000000000001,567.4000000000002,685.6000000000001
2019-03-24,54.00000000000001,500.90000000000015,584.0000000000002
2019-03-25,54.3,467.30000000000007,550.4
2019-03-26,285.3,845.7999999999998,1283.5999999999997
2019-03-27,138.00000000000003,746.2,958.0
2019-03-28,198.10000000000002,1002.8,1306.8999999999999
2019-03-29,647.1999999999997,1174.8,2167.4000000000005
2019-03-30,392.69999999999993,906.4,1508.6
2019-03-31,58.7,354.59999999999997,444.7
2019-04-01,105.60000000000002,549.7,712.2
2019-04-02,231.90000000000003,785.1999999999999,1140.8999999999999
2019-04-03,143.89999999999998,878.6,1099.6
2019-04-04,219.59999999999997,843.3000000000001,1180.0
2019-04-05,190.90000000000003,700.3999999999999,993.0000000000001
2019-04-06,70.89999999999999,429.5000000000001,538.4
2019-04-07,57.800000000000004,305.3,394.09999999999997
2019-04-08,157.7,623.3,865.0
2019-04-09,72.10000000000001,539.4,649.6999999999999
2019-04-10,77.0,399.99999999999994,518.4
2019-04-11,90.65,541.45,680.2
2019-04-12,109.40000000000003,624.5,792.3000000000001
2019-04-13,99.49999999999999,505.79999999999995,658.6
2019-04-14,103.90000000000002,551.0,710.3999999999999
2019-04-15,148.30000000000004,727.9000000000001,955.6999999999999
2019-04-16,153.79999999999995,917.3,1153.4
2019-04-17,98.1,619.0,769.8
2019-04-18,126.60000000000005,718.9000000000001,913.4000000000001
2019-04-19,56.2,627.8000000000002,714.6999999999999
2019-04-20,36.9,485.6,542.1
2019-04-21,44.40000000000001,640.8000000000001,708.4000000000001
2019-04-22,48.59999999999999,793.3000000000002,867.0
2019-04-23,89.80000000000001,913.9000000000001,1051.3000000000002
2019-04-24,127.20000000000002,710.4,905.9999999999999
2019-04-25,93.19999999999999,494.59999999999997,637.4
2019-04-26,121.1,516.3,702.5000000000001
2019-04-27,25.799999999999997,124.2,163.40000000000003
2019-04-28,34.9,218.70000000000002,271.5
2019-04-29,71.9,496.8,606.5
2019-04-30,108.70000000000003,628.9000000000001,795.7000000000002
2019-05-01,142.29999999999998,643.3,861.4999999999999
2019-05-02,35.8,344.90000000000003,400.2
2019-05-03,78.10000000000001,448.0,567.6999999999999
2019-05-04,37.00000000000001,208.7,265.79999999999995
2019-05-05,39.800000000000004,360.09999999999997,421.3999999999999
2019-05-06,28.199999999999996,292.20000000000005,335.7
2019-05-07,110.99999999999999,690.8000000000001,861.3000000000002
2019-05-08,117.3,632.8,813.0
2019-05-09,88.40000000000005,405.40000000000003,540.7000000000002
2019-05-10,74.09999999999998,492.9999999999999,606.6999999999999
2019-05-11,38.599999999999994,360.9,420.20000000000005
2019-05-12,67.10000000000001,394.2999999999999,497.00000000000006
2019-05-13,97.3,528.9,678.1999999999999
2019-05-14,78.49999999999999,439.7,559.9
2019-05-15,75.89999999999999,487.5999999999999,603.8
2019-05-16,73.9,425.8999999999999,539.7
2019-05-17,54.49999999999999,383.1,466.7
2019-05-18,66.8,446.6,549.1000000000001
2019-05-19,78.4,369.2000000000001,489.4000000000001
2019-05-20,33.60000000000001,366.6,418.0
2019-05-21,27.399999999999995,298.20000000000005,340.69999999999993
2019-05-22,53.2,446.30000000000007,528.0999999999999
2019-05-23,62.599999999999994,594.6,690.3
2019-05-24,25.599999999999998,277.4,316.3
2019-05-25,22.300000000000008,174.60000000000002,209.0
2019-05-26,30.799999999999997,158.20000000000005,205.69999999999996
2019-05-27,25.1,146.60000000000002,185.00000000000003
2019-05-28,44.099999999999994,305.1,372.49999999999994
2019-05-29,111.09999999999998,592.6,763.1
2019-05-30,36.599999999999994,164.10000000000002,220.0
2019-05-31,73.39999999999999,333.9,446.7
2019-06-01,76.19999999999999,510.7000000000001,627.6999999999999
2019-06-02,44.1,362.09999999999997,429.70000000000005
2019-06-03,42.1,247.6,312.6
2019-06-04,140.75000000000003,723.4999999999999,939.0500000000002
2019-06-05,56.0,346.80000000000007,432.40000000000003
2019-06-06,78.7,504.5,625.4999999999999
2019-06-07,115.15,538.25,714.9
2019-06-08,28.4,171.70000000000002,215.7
2019-06-09,38.800000000000004,349.99999999999994,409.59999999999997
2019-06-10,52.0,356.09999999999997,435.6
2019-06-11,65.9,297.1000000000001,398.2000000000001
2019-06-12,50.8,448.90000000000003,526.7
2019-06-13,79.6,454.90000000000003,576.5999999999999
2019-06-14,71.9,483.2,593.9
2019-06-15,59.29999999999999,455.80000000000007,547.1000000000001
2019-06-16,48.8,296.9,371.6
2019-06-17,49.39999999999999,350.59999999999997,426.3
2019-06-18,99.80000000000003,780.4000000000001,934.3
2019-06-19,54.8,494.0,578.4
2019-06-20,32.4,259.9,309.09999999999997
2019-06-21,30.499999999999996,305.4,352.2
2019-06-22,89.60000000000001,470.09999999999997,607.1999999999999
2019-06-23,33.4,368.9,420.2999999999999
2019-06-24,104.10000000000001,740.0,899.4000000000001
2019-06-25,34.4,336.1,388.70000000000005
2019-06-26,40.1,247.39999999999998,309.59999999999997
2019-06-27,55.300000000000004,255.5,341.0000000000001
2019-06-28,60.2,259.7,351.6
2019-06-29,57.500000000000014,502.5,591.1000000000001
2019-06-30,23.499999999999996,99.89999999999999,135.99999999999997
2019-07-01,26.500000000000004,127.20000000000003,167.9
2019-07-02,35.79999999999999,206.74999999999997,261.54999999999995
2019-07-03,53.69999999999999,347.4,429.4999999999999
2019-07-04,62.699999999999996,383.2,478.8999999999999
2019-07-05,24.900000000000002,236.90000000000003,274.79999999999995
2019-07-06,29.399999999999995,204.89999999999995,249.2
2019-07-07,67.7,283.20000000000005,386.90000000000003
2019-07-08,93.19999999999999,515.7,658.5999999999999
2019-07-09,65.1,558.2,657.8999999999999
2019-07-10,63.2,545.9999999999999,643.0999999999997
2019-07-11,29.5,255.89999999999998,300.8
2019-07-12,27.800000000000008,183.79999999999995,226.20000000000005
2019-07-13,30.200000000000003,186.5,232.3
2019-07-14,33.99999999999999,177.39999999999998,229.10000000000002
2019-07-15,40.3,237.60000000000002,299.3
2019-07-16,38.199999999999996,389.5,448.0999999999999
2019-07-17,74.99999999999999,572.4999999999999,687.4999999999999
2019-07-18,55.800000000000004,282.90000000000003,368.2999999999999
2019-07-19,120.90000000000002,476.40000000000003,661.4000000000001
2019-07-20,42.900000000000006,193.8,259.50000000000006
2019-07-21,49.900000000000006,238.29999999999995,314.70000000000005
2019-07-22,68.29999999999998,317.90000000000003,422.8
2019-07-23,156.10000000000002,556.1,795.9999999999998
2019-07-24,53.800000000000004,572.5,654.7999999999998
2019-07-25,132.30000000000004,834.1000000000001,1036.9
2019-07-26,48.699999999999996,412.8999999999999,487.1
2019-07-27,32.199999999999996,241.3,290.5
2019-07-28,22.500000000000004,174.5,208.89999999999998
2019-07-29,58.5,380.90000000000003,470.59999999999997
2019-07-30,49.0,333.19999999999993,407.99999999999994
2019-07-31,32.400000000000006,189.29999999999998,239.2
2019-08-01,26.499999999999996,212.39999999999998,253.10000000000002
2019-08-02,27.5,219.30000000000004,261.8
2019-08-03,41.1,401.90000000000003,465.00000000000006
2019-08-04,39.000000000000014,398.0,457.8999999999999
2019-08-05,45.400000000000006,268.90000000000003,339.2999999999999
2019-08-06,43.1,233.4,299.8
2019-08-07,33.1,208.89999999999998,260.0
2019-08-08,49.399999999999984,357.0,433.0
2019-08-09,55.8,334.90000000000003,419.9999999999999
2019-08-10,32.4,148.29999999999998,197.89999999999995
2019-08-11,30.200000000000003,195.1,241.7
2019-08-12,81.10000000000001,554.6999999999999,679.0
2019-08-13,24.2,260.09999999999997,296.8999999999999
2019-08-14,75.4,504.8,620.5
2019-08-15,26.400000000000002,167.4,207.30000000000004
2019-08-16,115.95000000000002,470.34999999999997,648.3
2019-08-17,32.70000000000001,220.0,270.59999999999997
2019-08-18,24.100000000000005,246.00000000000003,282.70000000000005
2019-08-19,32.99999999999999,198.10000000000002,248.5
2019-08-20,22.8,301.0999999999999,336.29999999999995
2019-08-21,91.60000000000001,537.5999999999999,677.8999999999999
2019-08-22,45.900000000000006,436.90000000000003,507.1000000000001
2019-08-23,101.89999999999998,687.3,843.6
2019-08-24,75.4,667.9000000000001,783.7
2019-08-25,23.5,513.6,548.9
2019-08-26,47.699999999999996,773.9,846.9000000000003
2019-08-27,67.0,783.0000000000001,885.6999999999999
2019-08-28,46.400000000000006,360.5,431.4
2019-08-29,35.2,271.70000000000005,326.00000000000006
2019-08-30,52.500000000000014,364.7999999999999,445.7
2019-08-31,42.80000000000001,344.8,410.90000000000003
2019-09-01,20.900000000000002,190.9,222.89999999999998
2019-09-02,75.70000000000002,359.69999999999993,475.9
2019-09-03,27.3,208.89999999999998,251.20000000000002
2019-09-04,31.8,162.3,210.9
2019-09-05,29.500000000000004,299.2,344.30000000000007
2019-09-06,76.89999999999999,546.7000000000002,665.0
2019-09-07,30.400000000000006,206.99999999999994,253.90000000000003
2019-09-08,67.5,388.20000000000005,491.09999999999997
2019-09-09,128.5,829.7999999999996,1026.8
2019-09-10,303.0,578.0999999999999,1042.4999999999995
2019-09-11,52.8,265.6,346.3999999999999
2019-09-12,61.099999999999994,291.20000000000005,384.29999999999995
2019-09-13,27.9,247.3,290.0
2019-09-14,217.6,744.5000000000001,1078.2
2019-09-15,71.6,554.0,663.7000000000002
2019-09-16,43.7,308.1,374.99999999999994
2019-09-17,40.599999999999994,340.1000000000001,402.70000000000005
2019-09-18,126.69999999999999,581.8000000000001,776.3
2019-09-19,200.50000000000003,660.6999999999999,968.1
2019-09-20,173.89999999999998,607.3,874.0
2019-09-21,67.4,735.0,838.5000000000001
2019-09-22,47.199999999999996,550.2,622.4999999999999
2019-09-23,57.400000000000006,319.9,408.2
2019-09-24,80.00000000000001,415.0999999999999,538.0
2019-09-25,57.399999999999984,331.5,420.1000000000001
2019-09-26,62.30000000000001,338.40000000000003,434.4999999999999
2019-09-27,71.4,357.2,466.80000000000007
2019-09-28,40.699999999999996,260.8,323.2000000000001
2019-09-29,30.7,155.70000000000002,202.39999999999998
2019-09-30,195.50000000000003,479.49999999999994,779.5
2019-10-01,81.80000000000001,395.0999999999999,520.5999999999999
2019-10-02,115.89999999999999,420.3,597.6999999999999
2019-10-03,772.0,754.8,1938.8999999999994
2019-10-04,99.1,415.20000000000005,566.9000000000001
2019-10-05,75.89999999999999,527.9,645.0999999999999
2019-10-06,31.999999999999996,286.49999999999994,335.70000000000005
2019-10-07,210.30000000000004,599.3000000000002,922.3000000000002
2019-10-08,80.20000000000002,421.0999999999999,544.0
2019-10-09,45.6,339.59999999999997,409.80000000000007
2019-10-10,58.69999999999999,269.2,359.40000000000003
2019-10-11,50.99999999999999,266.1,344.79999999999995
2019-10-12,110.49999999999997,759.5,928.9
2019-10-13,81.39999999999999,443.5,568.0000000000001
2019-10-14,260.6,780.7999999999998,1179.9000000000003
2019-10-15,117.19999999999999,584.9,764.7
2019-10-16,278.6,685.9499999999999,1112.9499999999998
2019-10-17,453.20000000000005,851.7999999999997,1546.4000000000005
2019-10-18,70.10000000000001,408.3,516.1
2019-10-19,240.59999999999997,635.2,1004.7
2019-10-20,250.29999999999995,371.4000000000001,755.0000000000001
2019-10-21,31.7,197.8,246.29999999999998
2019-10-22,879.5999999999999,690.9,2039.1999999999996
2019-10-23,986.2999999999998,880.8000000000001,2393.5
2019-10-24,372.30000000000007,780.3999999999999,1351.3999999999999
2019-10-25,176.9,512.3,783.3999999999997
2019-10-26,40.099999999999994,235.20000000000002,296.7
2019-10-27,141.4,546.0000000000001,763.0000000000001
2019-10-28,398.1,705.1000000000001,1315.8999999999996
2019-10-29,98.10000000000001,580.9999999999999,731.3
2019-10-30,180.1,776.1999999999998,1052.5
2019-10-31,718.5500000000001,958.95,2060.75
2019-11-01,333.9,846.5999999999999,1358.5
2019-11-02,47.6,229.79999999999995,302.79999999999995
2019-11-03,315.9,624.0999999999999,1108.7500000000002
2019-11-04,577.8,856.3000000000001,1742.0000000000002
2019-11-05,85.7,345.29999999999995,477.09999999999997
2019-11-06,284.1,866.4999999999999,1301.7
2019-11-07,542.4,680.4999999999999,1512.1
2019-11-08,820.6999999999998,628.5,1886.5
2019-11-09,348.4000000000001,766.3,1300.5
2019-11-10,775.8,640.3000000000001,1830.1000000000001
2019-11-11,157.20000000000002,508.6,749.4999999999999
2019-11-12,61.0,424.9,518.4000000000001
2019-11-13,233.79999999999998,718.0000000000001,1076.4
2019-11-14,314.40000000000003,955.8,1437.6999999999998
2019-11-15,67.5,392.05,495.1999999999999
2019-11-16,801.1999999999999,826.4000000000001,2055.1
2019-11-17,1456.7999999999997,876.4999999999999,3109.8999999999996
2019-11-18,153.7,652.1,887.5999999999999
2019-11-19,2371.1499999999996,1482.9,5118.400000000001
2019-11-20,608.9000000000002,1067.6,2001.5
2019-11-21,346.3,886.2000000000002,1417.2000000000003
2019-11-22,232.6,948.2,1304.8000000000002
2019-11-23,214.89999999999995,772.4000000000001,1101.8
2019-11-24,592.8000000000001,795.8999999999997,1704.6
2019-11-25,208.00000000000003,854.1000000000001,1172.9999999999998
2019-11-26,101.5,715.3,871.3
2019-11-27,158.4,769.3,1012.3000000000001
2019-11-28,79.9,398.1000000000001,520.8000000000001
2019-11-29,830.4,694.8000000000001,1967.6000000000001
2019-11-30,763.0999999999997,944.9,2114.8
2019-12-01,69.10000000000001,465.0,570.8999999999999
2019-12-02,632.8000000000002,960.4,1930.5000000000005
2019-12-03,1115.7,1224.3999999999999,2935.1999999999994
2019-12-04,3033.2000000000007,1269.9,5921.2
2019-12-05,1394.1999999999998,892.9000000000001,3030.6000000000004
2019-12-06,37.74999999999999,290.05,347.99999999999994
2019-12-07,100.50000000000003,502.1,655.9
2019-12-08,28.100000000000005,167.4,210.7
2019-12-09,201.2,471.99999999999994,780.5
2019-12-10,246.20000000000002,610.5000000000002,988.1
2019-12-11,176.89999999999998,766.9,1038.2999999999997
2019-12-12,199.90000000000003,872.1999999999999,1178.5
2019-12-13,36.1,277.40000000000003,332.79999999999995
2019-12-14,53.1,377.6000000000001,459.2
2019-12-15,46.8,304.20000000000005,375.90000000000003
2019-12-16,414.79999999999995,1009.2,1645.1
2019-12-17,192.39999999999998,986.1000000000001,1280.9999999999998
2019-12-18,805.1000000000001,919.1,2153.3
2019-12-19,77.95,466.9,586.65
2019-12-20,174.60000000000005,777.9000000000001,1045.7
2019-12-21,97.1,576.0999999999998,725.5
2019-12-22,48.0,432.59999999999997,506.20000000000005
2019-12-23,95.49999999999999,538.5,684.9
2019-12-24,44.1,405.10000000000014,472.59999999999997
2019-12-25,468.4,482.6000000000001,1200.7
2019-12-26,282.4,470.29999999999995,903.5000000000001
2019-12-27,849.1,651.3,1953.1
2019-12-28,550.2000000000002,739.5,1583.1
2019-12-29,151.1,586.3999999999999,817.5999999999999
2019-12-30,469.4000000000001,699.1999999999999,1418.9999999999998
2019-12-31,334.60000000000014,714.5,1228.1000000000004
2020-01-01,541.1,961.9000000000001,1791.6
2020-01-02,88.8,560.8,696.6
2020-01-03,33.50000000000001,370.1000000000001,421.4
2020-01-04,44.4,484.40000000000003,552.6999999999999
2020-01-05,44.2,442.50000000000006,509.7
2020-01-06,66.89999999999999,408.79999999999995,511.3999999999999
2020-01-07,75.50000000000001,489.5,605.4999999999999
2020-01-08,173.9,561.1999999999999,828.0
2020-01-09,68.80000000000001,399.3999999999999,504.5
2020-01-10,132.00000000000003,609.4,812.3
2020-01-11,47.199999999999996,290.30000000000007,362.70000000000005
2020-01-12,38.6,311.1,370.0
2020-01-13,74.89999999999999,424.5,539.1999999999999
2020-01-14,59.85,367.0499999999999,458.6
2020-01-15,82.3,546.4,672.9
2020-01-16,86.0,545.3,677.5
2020-01-17,66.09999999999998,527.4,628.8000000000001
2020-01-18,143.9,676.1000000000001,897.1999999999999
2020-01-19,538.2,813.0000000000002,1638.0999999999997
2020-01-20,2379.1000000000004,1432.6,5080.8
2020-01-21,2078.7000000000007,1206.4999999999998,4393.799999999999
2020-01-22,488.5,1001.9000000000001,1750.5
2020-01-23,426.5,976.8,1630.8000000000004
2020-01-24,453.1,987.1000000000001,1681.9000000000005
2020-01-25,150.20000000000002,822.8000000000001,1052.7
2020-01-26,85.29999999999998,585.7000000000002,716.4
2020-01-27,95.50000000000003,693.7,840.5
2020-01-28,31.1,371.0,418.9000000000001
2020-01-29,58.400000000000006,503.2,592.9
2020-01-30,71.6,522.4,632.5
2020-01-31,49.19999999999999,344.3500000000001,419.95
2020-02-01,11.9,225.4,243.20000000000002
2020-02-02,35.20000000000001,378.79999999999995,431.8
2020-02-03,17.499999999999996,243.29999999999998,270.29999999999995
2020-02-04,29.199999999999996,353.9,398.6
2020-02-05,1169.1999999999998,1241.9999999999998,3034.3
2020-02-06,1607.4999999999998,1576.5,4041.2
2020-02-07,590.1000000000001,1013.5,1918.1999999999998
2020-02-08,55.800000000000004,503.6,589.4
2020-02-09,15.100000000000001,146.4,170.10000000000002
2020-02-10,19.099999999999998,200.5,229.9
2020-02-11,16.2,197.4,222.10000000000002
2020-02-12,72.20000000000002,521.9,633.0000000000001
2020-02-13,37.6,406.2000000000001,463.8999999999999
2020-02-14,547.6,692.5999999999999,1532.3
2020-02-15,27.599999999999998,253.7,296.0
2020-02-16,15.2,216.8,240.0
2020-02-17,26.399999999999995,247.4,287.49999999999994
2020-02-18,39.7,376.8999999999999,437.3999999999999
2020-02-19,61.1,480.40000000000003,573.7
2020-02-20,23.900000000000006,281.9,318.8999999999999
2020-02-21,36.3,357.20000000000005,412.79999999999995
2020-02-22,10.6,151.1,167.4
2020-02-23,28.799999999999997,348.49999999999994,392.8
2020-02-24,50.29999999999999,400.50000000000017,477.8999999999999
2020-02-25,27.6,305.3999999999999,348.1
2020-02-26,28.599999999999998,390.7,434.7000000000001
2020-02-27,84.39999999999998,662.4000000000001,791.9999999999998
2020-02-28,130.0,786.1999999999998,985.5000000000001
2020-02-29,28.6,222.80000000000004,266.5
2020-03-01,28.900000000000002,307.2,352.09999999999997
2020-03-02,30.3,417.9,464.7
2020-03-03,95.6,631.1000000000001,777.6999999999999
2020-03-04,391.29999999999995,1020.4999999999999,1620.0
2020-03-05,57.099999999999994,414.20000000000005,501.5
2020-03-06,263.5,664.8,1068.8999999999999
2020-03-07,209.99999999999994,786.0999999999999,1107.8
2020-03-08,23.550000000000004,299.35,335.34999999999997
2020-03-09,42.0,354.7,419.29999999999995
2020-03-10,20.299999999999997,176.29999999999998,207.50000000000006
2020-03-11,32.6,261.3,311.40000000000003
2020-03-12,27.000000000000004,194.60000000000005,236.60000000000005
2020-03-13,61.099999999999994,380.40000000000003,473.7
2020-03-14,70.7,427.9999999999999,536.5
2020-03-15,20.6,288.2,319.19999999999993
2020-03-16,60.6,572.5,665.4000000000002
2020-03-17,50.39999999999999,425.4999999999999,502.3
2020-03-18,40.1,368.3999999999999,429.90000000000003
2020-03-19,60.49999999999999,454.49999999999994,547.4000000000001
2020-03-20,63.300000000000004,315.3,411.65
2020-03-21,76.60000000000001,339.5,456.40000000000003
2020-03-22,95.6,407.29999999999995,553.1999999999999
2020-03-23,181.6,800.1,1078.3999999999999
2020-03-24,138.3,926.1999999999999,1137.8999999999999
2020-03-25,243.70000000000002,851.8,1225.2
2020-03-26,69.0,551.4000000000001,656.9000000000001
2020-03-27,30.500000000000004,344.59999999999997,391.3
2020-03-28,21.4,193.49999999999997,226.1
2020-03-29,24.400000000000002,143.1,180.49999999999994
2020-03-30,35.2,220.70000000000005,274.4000000000001
2020-03-31,54.599999999999994,414.2,497.79999999999995
2020-04-01,76.79999999999998,506.9,624.6000000000001
2020-04-02,14.9,258.7,281.3999999999999
2020-04-03,44.9,452.6,521.5999999999999
2020-04-04,220.40000000000003,600.8,938.7999999999998
2020-04-05,23.400000000000002,401.19999999999993,436.90000000000003
2020-04-06,10.799999999999999,266.8,283.19999999999993
2020-04-07,108.60000000000001,598.5,765.5999999999999
2020-04-08,39.59999999999999,621.7000000000002,682.4999999999999
2020-04-09,64.7,669.7,769.0999999999999
2020-04-10,54.4,582.3,666.2
2020-04-11,92.6,811.3000000000001,953.4000000000001
2020-04-12,20.9,509.00000000000006,540.8999999999999
2020-04-13,46.400000000000006,203.0,273.99999999999994
2020-04-14,88.49999999999999,432.5,568.2
2020-04-15,82.2,613.0,739.3000000000001
2020-04-16,72.7,678.5999999999999,790.0000000000001
2020-04-17,69.00000000000001,407.50000000000006,513.3000000000001
2020-04-18,52.3,378.8,458.7
2020-04-19,19.6,251.19999999999993,281.1
2020-04-20,37.7,281.00000000000006,339.09999999999997
2020-04-21,34.99999999999999,316.29999999999995,369.70000000000005
2020-04-22,30.3,330.09999999999997,376.7
2020-04-23,26.299999999999997,400.59999999999997,440.9
2020-04-24,22.7,355.0,389.49999999999994
2020-04-25,81.10000000000001,376.6000000000001,500.99999999999994
2020-04-26,47.400000000000006,465.19999999999993,537.4999999999999
2020-04-27,36.300000000000004,396.4000000000001,451.8
2020-04-28,84.5,420.4000000000001,550.0000000000001
