MeasurementDateGMT,Enfield - Bush Hill Park: Nitric Oxide (ug/m3),Enfield - Bush Hill Park: Nitrogen Dioxide (ug/m3),Enfield - Bush Hill Park: Oxides of Nitrogen (ug/m3)
2020-04-29,39.900000000000006,330.3999999999999,391.90000000000015
2020-04-30,30.7,288.6,335.69999999999993
2020-05-01,26.1,231.10000000000005,271.29999999999995
2020-05-02,19.199999999999996,296.5,326.1000000000001
2020-05-03,115.6,546.2,724.1
2020-05-04,54.5,388.0,471.29999999999995
2020-05-05,58.699999999999996,332.99999999999994,422.69999999999993
2020-05-06,62.9,394.4000000000001,490.5
2020-05-07,69.90000000000003,517.8999999999999,625.4000000000001
2020-05-08,23.2,556.3000000000001,591.6
2020-05-09,22.8,523.2,558.0
2020-05-10,15.099999999999998,224.79999999999998,247.7
2020-05-11,32.5,168.4,218.8
2020-05-12,27.599999999999994,246.59999999999997,288.8999999999999
2020-05-13,28.700000000000003,220.70000000000005,264.7
2020-05-14,45.399999999999984,256.90000000000003,326.3999999999999
2020-05-15,45.30000000000001,369.59999999999997,439.6
2020-05-16,11.200000000000001,279.5,297.40000000000003
2020-05-17,25.3,314.69999999999993,353.3
2020-05-18,14.8,181.39999999999998,204.40000000000003
2020-05-19,14.900000000000002,200.00000000000003,223.00000000000003
2020-05-20,47.7,468.49999999999994,542.1000000000001
2020-05-21,45.300000000000004,483.19999999999993,552.8
2020-05-22,14.4,190.99999999999997,213.00000000000003
2020-05-23,10.400000000000002,89.2,105.30000000000001
2020-05-24,9.0,155.89999999999998,170.2
2020-05-25,31.5,310.4,358.2999999999999
2020-05-26,18.499999999999996,307.40000000000003,336.0999999999999
2020-05-27,29.400000000000002,360.7,406.10000000000014
2020-05-28,41.6,280.6,344.50000000000006
2020-05-29,40.3,340.3,401.9
2020-05-30,29.899999999999995,285.2,330.7
2020-05-31,19.099999999999998,222.79999999999998,251.7
2020-06-01,20.400000000000002,253.50000000000003,284.6
2020-06-02,12.9,271.70000000000005,291.29999999999995
2020-06-03,23.200000000000003,347.0999999999999,382.5
2020-06-04,13.9,151.29999999999995,172.7
2020-06-05,21.8,162.00000000000003,195.6
2020-06-06,29.500000000000004,182.9,227.90000000000003
2020-06-07,31.0,182.1,229.60000000000002
2020-06-08,25.499999999999996,206.79999999999998,245.89999999999998
2020-06-09,49.99999999999999,361.20000000000005,437.8
2020-06-10,85.7,516.6,648.1
2020-06-11,44.699999999999996,335.30000000000007,403.80000000000007
2020-06-12,35.99999999999999,430.59999999999997,485.9
2020-06-13,60.0,456.8,549.0
2020-06-14,28.700000000000003,357.19999999999993,401.19999999999993
2020-06-15,33.5,404.4,455.40000000000015
2020-06-16,33.699999999999996,460.2000000000001,511.8
2020-06-17,75.3,490.1000000000001,605.3000000000001
2020-06-18,31.299999999999994,311.5000000000001,359.8
2020-06-19,42.50000000000001,289.90000000000003,354.79999999999995
2020-06-20,31.3,254.29999999999998,301.99999999999994
2020-06-21,23.099999999999998,162.7,198.10000000000002
2020-06-22,35.5,246.6,300.4999999999999
2020-06-23,44.400000000000006,412.8,480.30000000000007
2020-06-24,42.199999999999996,528.8,593.6
2020-06-25,27.3,492.59999999999997,533.8000000000001
2020-06-26,30.500000000000004,554.4999999999999,601.8
2020-06-27,31.099999999999998,187.50000000000006,235.8
2020-06-28,16.999999999999996,130.2,156.29999999999998
2020-06-29,19.299999999999997,127.9,157.50000000000006
2020-06-30,40.300000000000004,246.90000000000003,308.5
2020-07-01,27.6,192.5,234.70000000000002
2020-07-02,26.399999999999995,236.2,276.79999999999995
2020-07-03,32.6,210.1,260.2
2020-07-04,39.80000000000001,181.2,242.4
2020-07-05,13.600000000000001,80.69999999999996,101.49999999999999
2020-07-06,15.400000000000006,130.79999999999998,154.5
2020-07-07,32.5,299.40000000000003,349.2
2020-07-08,35.199999999999996,226.5,280.3
2020-07-09,73.3,230.4,342.59999999999997
2020-07-10,26.5,199.99999999999997,240.8
2020-07-11,24.000000000000004,241.9,278.3
2020-07-12,34.400000000000006,309.79999999999995,362.8
2020-07-13,22.7,246.20000000000007,281.09999999999997
2020-07-14,27.599999999999998,214.20000000000002,256.40000000000003
2020-07-15,21.299999999999997,213.09999999999997,245.8
2020-07-16,25.899999999999995,209.20000000000002,248.8
2020-07-17,32.00000000000001,234.40000000000006,282.9
2020-07-18,21.000000000000004,171.00000000000003,202.2
2020-07-19,31.900000000000002,187.9,236.7
2020-07-20,25.5,223.7,262.8
2020-07-21,38.0,322.8,381.29999999999995
2020-07-22,25.299999999999997,307.80000000000007,346.30000000000007
2020-07-23,26.699999999999996,293.59999999999997,334.5
2020-07-24,25.099999999999994,193.89999999999998,231.9
2020-07-25,41.2,244.30000000000004,307.0
2020-07-26,27.400000000000006,180.99999999999997,223.09999999999997
2020-07-27,47.3,227.70000000000002,300.5
2020-07-28,20.900000000000002,145.9,178.20000000000005
2020-07-29,32.1,261.5,310.8
2020-07-30,74.60000000000004,554.0999999999999,668.0
2020-07-31,39.6,538.3,598.3000000000001
2020-08-01,16.599999999999998,129.4,154.70000000000005
2020-08-02,15.000000000000002,117.79999999999998,140.8
2020-08-03,21.000000000000007,203.79999999999998,235.40000000000003
2020-08-04,113.89999999999998,377.9000000000001,552.1999999999999
2020-08-05,31.900000000000002,213.29999999999998,261.90000000000003
2020-08-06,44.8,384.70000000000005,453.79999999999995
2020-08-07,137.00000000000003,967.2,1177.3
2020-08-08,16.9,442.6999999999999,468.5
2020-08-09,9.800000000000004,227.0,242.60000000000002
2020-08-10,25.199999999999992,384.8,423.5
2020-08-11,21.400000000000006,620.3999999999999,653.3999999999999
2020-08-12,21.699999999999996,605.6,639.3000000000002
2020-08-13,17.0,307.8,333.79999999999995
2020-08-14,21.599999999999998,217.10000000000002,250.20000000000002
2020-08-15,21.900000000000006,272.90000000000003,306.2999999999999
2020-08-16,31.200000000000006,477.80000000000007,525.6
2020-08-17,136.0,596.1000000000001,804.6
2020-08-18,40.70000000000001,323.59999999999997,385.5
2020-08-19,100.7,491.9,646.3999999999999
2020-08-20,38.900000000000006,390.3,450.0
2020-08-21,25.6,168.09999999999997,207.60000000000002
2020-08-22,20.8,162.3,194.00000000000003
2020-08-23,20.3,129.4,160.6
2020-08-24,29.3,240.60000000000002,286.0
2020-08-25,38.80000000000001,198.20000000000002,258.2
2020-08-26,14.700000000000001,147.10000000000002,170.00000000000003
2020-08-27,72.89999999999999,433.6,545.2999999999998
2020-08-28,32.5,213.0,263.09999999999997
2020-08-29,20.599999999999998,108.90000000000002,140.9
2020-08-30,19.400000000000002,138.6,168.60000000000002
2020-08-31,69.7,359.1000000000001,465.70000000000005
2020-09-01,177.10000000000002,535.0,806.8
2020-09-02,125.59999999999998,590.8000000000002,783.1999999999999
2020-09-03,31.499999999999996,220.09999999999997,268.79999999999995
2020-09-04,25.2,216.9,255.49999999999997
2020-09-05,21.0,208.50000000000003,240.8
2020-09-06,46.9,363.50000000000006,435.29999999999995
2020-09-07,183.70000000000002,393.29999999999995,674.9999999999999
2020-09-08,33.29999999999999,201.99999999999994,252.79999999999998
2020-09-09,28.8,233.39999999999998,277.2
2020-09-10,86.89999999999999,411.5,544.7000000000002
2020-09-11,146.19999999999996,464.50000000000006,688.6000000000001
2020-09-12,20.6,263.6,295.19999999999993
2020-09-13,31.199999999999996,340.90000000000003,388.59999999999997
2020-09-14,260.4,627.2999999999998,1026.7000000000003
2020-09-15,51.599999999999994,717.3,797.0
2020-09-16,24.499999999999996,334.1000000000001,371.2999999999999
2020-09-17,36.0,289.4,344.7
2020-09-18,47.2,342.5,415.49999999999994
2020-09-19,28.200000000000006,289.4,332.69999999999993
2020-09-20,16.500000000000004,236.30000000000007,261.6
2020-09-21,95.39999999999999,607.8999999999999,754.4000000000001
2020-09-22,290.90000000000003,605.6,1051.6000000000001
2020-09-23,32.400000000000006,319.4,368.70000000000005
2020-09-24,55.99999999999999,474.6,560.1999999999999
2020-09-25,27.900000000000002,233.10000000000002,275.70000000000005
2020-09-26,27.0,143.49999999999997,184.70000000000002
2020-09-27,19.000000000000004,118.49999999999997,147.39999999999995
2020-09-28,41.8,400.59999999999997,465.2000000000001
2020-09-29,251.29999999999998,610.9999999999999,996.3
2020-09-30,137.60000000000002,557.8000000000001,768.8000000000002
2020-10-01,48.5,417.50000000000006,491.69999999999993
2020-10-02,59.900000000000006,409.1000000000001,500.79999999999995
2020-10-03,50.4,446.3,523.5
2020-10-04,31.699999999999992,241.10000000000002,289.90000000000003
2020-10-05,40.7,326.3,388.4000000000001
2020-10-06,28.400000000000002,227.1,270.09999999999997
2020-10-07,66.1,380.6,481.99999999999994
2020-10-08,50.60000000000001,348.6,426.0
2020-10-09,160.10000000000008,476.09999999999997,721.4000000000001
2020-10-10,26.800000000000004,247.5,288.7
2020-10-11,47.400000000000006,291.8,364.19999999999993
2020-10-12,270.2,650.9999999999999,1065.3000000000002
2020-10-13,65.6,378.9,479.29999999999995
2020-10-14,87.50000000000003,413.90000000000003,548.2
2020-10-15,39.59999999999999,282.3,343.3
2020-10-16,68.8,460.5000000000001,565.1
2020-10-17,28.9,333.6,378.00000000000006
2020-10-18,192.79999999999998,496.5,792.2
2020-10-19,154.59999999999994,704.8999999999999,942.4000000000001
2020-10-20,61.69999999999999,456.1,550.8000000000001
2020-10-21,100.3,585.8,739.6
2020-10-22,73.9,463.5,577.4
2020-10-23,51.599999999999994,519.5999999999999,598.6000000000001
2020-10-24,44.3,364.9,432.5999999999999
2020-10-25,56.00000000000001,435.1,520.4000000000001
2020-10-26,81.50000000000001,535.1999999999998,660.4
2020-10-27,95.60000000000001,540.2,686.5
2020-10-28,51.6,383.7,463.19999999999993
2020-10-29,55.199999999999996,390.30000000000007,474.3
2020-10-30,43.89999999999999,354.5,421.9
2020-10-31,37.60000000000001,287.79999999999995,344.9
2020-11-01,29.499999999999996,201.79999999999995,246.84999999999997
2020-11-02,21.399999999999995,165.40000000000003,198.20000000000002
2020-11-03,69.00000000000001,561.3000000000001,667.0999999999999
2020-11-04,934.0000000000001,805.9999999999999,2238.1
2020-11-05,1741.5,937.0999999999999,3607.1
2020-11-06,643.5999999999999,965.5000000000001,1951.7999999999997
2020-11-07,596.9,786.9,1702.1999999999996
2020-11-08,396.5,638.2999999999998,1246.2000000000003
2020-11-09,366.00000000000006,836.6999999999999,1397.8000000000002
2020-11-10,467.59999999999997,811.0,1527.9
2020-11-11,298.0000000000001,514.0999999999999,971.0
2020-11-12,39.3,392.7,453.20000000000005
2020-11-13,109.10000000000001,721.6999999999999,888.9000000000001
2020-11-14,49.09999999999998,432.9999999999999,507.7
2020-11-15,21.8,223.00000000000003,256.40000000000003
2020-11-16,24.3,298.5499999999999,336.1
2020-11-17,31.500000000000004,287.4,335.90000000000003
2020-11-18,46.0,318.1,388.8
2020-11-19,40.099999999999994,452.8999999999999,514.2
2020-11-20,352.40000000000003,861.2999999999998,1402.0
2020-11-21,24.299999999999997,277.8,315.0
2020-11-22,90.99999999999999,526.1,665.2
2020-11-23,1054.8000000000002,1057.1,2674.0000000000005
2020-11-24,76.8,591.9999999999999,709.6999999999999
2020-11-25,82.69999999999999,657.4,783.9999999999999
2020-11-26,567.4000000000001,924.9000000000001,1794.8
2020-11-27,803.8000000000001,900.4,2132.8
2020-11-28,438.59999999999997,1094.7000000000003,1767.8
2020-11-29,140.89999999999998,825.4000000000001,1041.4000000000003
2020-11-30,127.8,500.2000000000001,696.2
2020-12-01,57.69999999999999,483.29999999999995,571.8
2020-12-02,522.8000000000001,1025.6,1827.5
2020-12-03,184.7,1007.8000000000001,1291.1999999999998
2020-12-04,101.0,701.5000000000001,856.2
2020-12-05,278.90000000000003,931.2999999999998,1358.7000000000003
2020-12-06,72.30000000000001,459.6,570.9000000000001
2020-12-07,95.7,607.4000000000001,754.2
2020-12-08,1164.1499999999999,1080.25,2865.3000000000006
2020-12-09,317.8,924.6,1411.7
2020-12-10,335.1000000000001,922.5,1436.5
2020-12-11,703.1,1102.1000000000001,2180.4000000000005
2020-12-12,91.19999999999999,525.9000000000001,665.8999999999999
2020-12-13,171.80000000000004,748.6,1012.0000000000001
2020-12-14,66.2,563.9,665.4000000000001
2020-12-15,136.29999999999998,833.8000000000001,1043.0
2020-12-16,167.60000000000002,845.9999999999999,1102.8999999999999
2020-12-17,85.3,585.1999999999999,716.1000000000001
2020-12-18,57.000000000000014,349.5,436.99999999999994
2020-12-19,52.79999999999999,376.0,457.5
2020-12-20,42.7,401.8,467.00000000000006
2020-12-21,98.4,447.1,597.8000000000002
2020-12-22,255.2,569.4999999999999,960.5
2020-12-23,115.3,683.0999999999997,859.5
2020-12-24,34.0,209.99999999999997,261.99999999999994
2020-12-25,33.7,296.7,348.90000000000003
2020-12-26,27.400000000000006,262.70000000000005,304.79999999999995
2020-12-27,82.2,407.8,533.6
2020-12-28,328.6000000000001,682.3000000000002,1185.6000000000004
2020-12-29,38.599999999999994,407.90000000000003,466.90000000000003
2020-12-30,552.5,806.8,1653.8
2020-12-31,121.80000000000001,485.0999999999999,671.9999999999999
2021-01-01,62.20000000000001,433.00000000000006,528.1
2021-01-02,82.10000000000001,403.5,529.6999999999999
2021-01-03,71.09999999999998,307.2,416.09999999999997
2021-01-04,56.4,274.9,361.1
2021-01-05,59.69999999999999,260.6,351.8999999999999
2021-01-06,80.89999999999999,400.7,524.5
2021-01-07,110.20000000000002,665.1,834.1000000000003
2021-01-08,190.09999999999997,691.4999999999999,982.9999999999998
2021-01-09,361.20000000000005,607.4999999999999,1161.7
2021-01-10,60.00000000000001,522.0,614.1
2021-01-11,36.8,341.7,397.8
2021-01-12,85.3,543.3,674.2
2021-01-13,741.6500000000002,974.5499999999998,2112.25
2021-01-14,140.2,611.8000000000001,826.9000000000001
2021-01-15,837.3,717.0500000000001,2000.9000000000003
2021-01-16,130.50000000000006,537.6999999999999,738.0999999999999
2021-01-17,52.1,419.09999999999997,499.09999999999997
2021-01-18,85.90000000000002,620.4999999999998,752.2999999999998
2021-01-19,22.900000000000002,213.39999999999998,248.8
2021-01-20,28.900000000000006,265.90000000000003,309.90000000000003
2021-01-21,40.70000000000001,400.1,462.3
2021-01-22,159.5,741.2,985.5000000000001
2021-01-23,51.6,496.90000000000003,575.9000000000001
2021-01-24,159.8,886.2,1130.7999999999997
2021-01-25,66.89999999999999,557.1,659.3
2021-01-26,475.5,935.0999999999998,1664.1000000000001
2021-01-27,210.50000000000003,812.3,1135.0
2021-01-28,49.69999999999999,477.8,554.2
2021-01-29,17.699999999999996,336.9000000000001,364.1
2021-01-30,117.20000000000002,504.30000000000007,684.6
2021-01-31,154.09999999999997,539.4,775.7
2021-02-01,108.39999999999999,532.5,699.0999999999999
2021-02-02,187.4,583.5,870.9
2021-02-03,64.5,584.1999999999999,682.5
2021-02-04,452.79999999999995,1045.9,1739.8000000000002
2021-02-05,96.10000000000001,736.5,883.9000000000001
2021-02-06,81.8,582.6999999999999,708.4
2021-02-07,36.099999999999994,184.0,239.49999999999994
2021-02-08,66.19999999999999,335.1,436.59999999999997
2021-02-09,134.9,514.8,721.9
2021-02-10,85.69999999999997,559.4999999999999,690.8
2021-02-11,226.10000000000002,835.9000000000001,1182.3
2021-02-12,202.40000000000003,687.4,998.0000000000001
2021-02-13,261.6,693.8000000000001,1094.9
2021-02-14,98.39999999999998,556.5000000000001,707.4999999999999
2021-02-15,86.80000000000001,673.5,806.7
2021-02-16,48.9,493.69999999999993,568.8
2021-02-17,28.700000000000006,352.5999999999999,396.3
2021-02-18,36.0,388.2,442.9
2021-02-19,47.30000000000001,460.0,532.9000000000001
2021-02-20,41.8,384.09999999999997,447.79999999999995
2021-02-21,78.8,663.4000000000001,784.0999999999999
2021-02-22,490.6,1010.1,1762.0999999999995
2021-02-23,48.2,479.1,553.3000000000001
2021-02-24,43.10000000000001,417.3,483.1
2021-02-25,23.4,494.09999999999997,530.0
2021-02-26,420.6500000000001,885.25,1529.9999999999998
2021-02-27,290.59999999999997,977.3999999999999,1423.1
2021-02-28,118.6,659.9999999999998,842.2999999999997
2021-03-01,180.29999999999998,600.4999999999999,876.9000000000002
2021-03-02,271.9,692.2999999999998,1109.2
2021-03-03,499.2000000000001,998.3,1763.8
2021-03-04,59.3,400.40000000000003,491.0
2021-03-05,104.6,526.3000000000001,686.6999999999999
2021-03-06,105.8,595.5000000000001,757.9999999999999
2021-03-07,133.8,677.0,882.5
2021-03-08,466.8,1165.6,1881.0000000000002
2021-03-09,55.0,477.7,562.3
2021-03-10,46.099999999999994,339.29999999999995,409.2
2021-03-11,20.800000000000004,161.3,193.7
2021-03-12,35.449999999999996,261.15,315.85
2021-03-13,26.099999999999998,178.10000000000002,217.9
2021-03-14,28.549999999999994,161.05,204.8
2021-03-15,23.099999999999998,518.6,553.95
2021-03-16,24.4,335.59999999999997,372.8000000000001
2021-03-17,50.7,374.2000000000001,451.8
2021-03-18,42.500000000000014,383.09999999999997,447.99999999999994
2021-03-19,63.0,351.1,447.4
2021-03-20,36.2,405.20000000000005,460.70000000000005
2021-03-21,92.2,454.4,596.1
2021-03-22,97.70000000000002,797.1,946.6999999999999
2021-03-23,262.0,661.6999999999998,1063.4
2021-03-24,87.7,616.8000000000001,751.2999999999998
2021-03-25,64.30000000000001,476.90000000000003,575.5000000000001
2021-03-26,38.300000000000004,363.0499999999999,421.74999999999994
2021-03-27,24.2,219.89999999999998,257.20000000000005
2021-03-28,24.2,212.09999999999997,249.8
2021-03-29,43.800000000000004,482.29999999999995,549.8
2021-03-30,566.6999999999999,1339.8000000000002,2208.5
2021-03-31,771.1999999999999,1629.7999999999997,2812.4
2021-04-01,73.20000000000002,462.90000000000003,574.8000000000001
2021-04-02,52.5,259.7,340.00000000000006
2021-04-03,36.400000000000006,240.49999999999997,296.3
2021-04-04,21.6,287.00000000000006,320.5
2021-04-05,25.000000000000004,191.79999999999998,229.7
2021-04-06,42.4,331.09999999999997,396.1
2021-04-07,39.8,341.9,402.79999999999995
2021-04-08,49.20000000000001,467.29999999999995,542.7
2021-04-09,38.499999999999986,385.29999999999995,444.4
2021-04-10,41.49999999999999,358.19999999999993,422.09999999999997
2021-04-11,30.700000000000003,319.5,366.5
2021-04-12,116.15,740.1,918.6
2021-04-13,331.5999999999999,925.3000000000002,1433.7
2021-04-14,149.7,708.5999999999999,937.9999999999999
2021-04-15,81.1,537.3,661.3
2021-04-16,117.20000000000002,662.1000000000001,841.8999999999999
2021-04-17,92.5,576.8,718.3999999999999
2021-04-18,70.0,533.8000000000002,640.7
2021-04-19,175.9,785.3000000000001,1055.5
2021-04-20,138.8,784.6999999999999,997.5
2021-04-21,84.09999999999998,605.4999999999999,734.1999999999999
2021-04-22,110.30000000000003,496.80000000000007,665.9
2021-04-23,130.9,620.3999999999999,821.3
2021-04-24,83.80000000000001,534.6,663.0
2021-04-25,82.69999999999999,287.4,414.0
2021-04-26,101.3,381.8,537.3
2021-04-27,150.7,766.2,997.4000000000001
2021-04-28,73.70000000000002,456.50000000000006,569.4000000000001
2021-04-29,29.5,257.0,301.90000000000003
2021-04-30,33.699999999999996,392.0000000000001,443.95
2021-05-01,15.299999999999999,340.7,364.09999999999997
2021-05-02,12.199999999999998,374.99999999999994,393.3999999999999
2021-05-03,14.200000000000005,223.39999999999998,245.1
2021-05-04,5.3,130.1,138.1
2021-05-05,19.799999999999997,244.4,274.4
2021-05-06,57.5,443.59999999999997,532.0
2021-05-07,29.400000000000002,333.6,378.8
2021-05-08,128.59999999999997,493.9,691.0000000000001
2021-05-09,34.5,296.59999999999997,349.7
2021-05-10,30.799999999999994,269.40000000000003,316.99999999999994
2021-05-11,82.4,500.40000000000003,626.7000000000002
2021-05-12,34.4,372.49999999999994,424.9
2021-05-13,95.89999999999999,630.1,777.6
2021-05-14,42.00000000000001,428.2000000000001,492.2
2021-05-15,92.7,577.8000000000001,720.3000000000001
2021-05-16,32.5,320.6,370.2
2021-05-17,29.650000000000002,338.05,383.05000000000007
2021-05-18,54.599999999999994,350.6,434.2999999999999
2021-05-19,51.7,333.6,412.99999999999994
2021-05-20,83.80000000000001,402.70000000000005,530.9
2021-05-21,43.0,168.7,234.8
2021-05-22,27.7,197.39999999999998,239.9
2021-05-23,45.4,261.8,331.3
2021-05-24,53.99999999999999,286.69999999999993,369.0
2021-05-25,33.49999999999999,197.29999999999998,248.70000000000002
2021-05-26,36.599999999999994,285.40000000000003,341.1
2021-05-27,79.09999999999998,424.1,545.6
2021-05-28,116.90000000000002,668.6999999999999,848.0999999999999
2021-05-29,71.0,400.1,509.09999999999997
2021-05-30,68.30000000000001,271.0,376.00000000000006
2021-05-31,66.4,330.6000000000001,432.20000000000005
2021-06-01,58.8,441.90000000000015,531.9
2021-06-02,57.2,578.0,665.1999999999999
2021-06-03,29.59999999999999,264.6,310.09999999999997
2021-06-04,44.6,267.8,335.90000000000003
2021-06-05,28.199999999999992,197.1,240.5
2021-06-06,34.300000000000004,314.40000000000003,367.0
2021-06-07,69.0,396.1,501.99999999999994
2021-06-08,47.2,353.5,425.9000000000001
2021-06-09,34.85,301.49999999999994,354.90000000000003
2021-06-10,34.900000000000006,252.49999999999997,306.1
2021-06-11,24.099999999999998,143.4,179.70000000000002
2021-06-12,10.799999999999999,176.20000000000005,192.6
2021-06-13,11.299999999999999,242.49999999999997,260.3
2021-06-14,9.5,257.4,272.20000000000005
2021-06-15,33.70000000000001,314.6,366.1
2021-06-16,68.5,488.4,593.3000000000002
2021-06-17,24.299999999999997,248.20000000000002,285.3
2021-06-18,17.099999999999998,170.4,197.4
2021-06-19,37.0,203.10000000000002,260.5
2021-06-20,32.29999999999999,184.8,234.40000000000003
2021-06-21,33.699999999999996,236.10000000000005,287.70000000000005
2021-06-22,24.8,168.40000000000003,206.29999999999995
2021-06-23,52.800000000000004,300.5,381.8
2021-06-24,100.05000000000001,385.8,539.35
2021-06-25,26.300000000000004,240.39999999999998,280.3
2021-06-26,45.50000000000001,271.3,340.90000000000003
2021-06-27,16.599999999999998,191.8,216.99999999999997
2021-06-28,37.4,254.1,310.8999999999999
2021-06-29,24.299999999999997,181.2,218.50000000000003
2021-06-30,0.6,9.0,9.9
