MeasurementDateGMT,Lambeth - Brixton Road: Nitric Oxide (ug/m3),Lambeth - Brixton Road: Nitrogen Dioxide (ug/m3),Lambeth - Brixton Road: Oxides of Nitrogen (ug/m3),Lambeth - Brixton Road: PM10 Particulate (ug/m3)
2020-07-20,1783.0,1680.9,4415.4,463.0
2020-07-21,1744.5,1758.2,4433.4,490.0
2020-07-22,1405.8000000000002,1689.3999999999996,3845.5000000000005,556.0
2020-07-23,1208.8000000000002,1487.8000000000004,3341.3,544.0
2020-07-24,1548.3999999999999,1344.8,3718.7999999999997,410.0
2020-07-25,1329.9999999999998,1192.3,3232.1,310.0
2020-07-26,682.1999999999999,683.1999999999999,1729.3999999999999,414.0
2020-07-27,959.1999999999999,1023.2000000000002,2493.7999999999997,403.0
2020-07-28,1483.4999999999995,1342.5000000000002,3617.5,387.0
2020-07-29,1807.1000000000001,1746.3,4517.099999999999,454.0
2020-07-30,1146.0000000000002,1568.3999999999999,3325.6,467.0
2020-07-31,949.0999999999999,1739.6,3194.7,845.0
2020-08-01,935.8999999999999,1053.2,2488.3,416.0
2020-08-02,701.2999999999998,825.6999999999999,1900.6000000000001,366.0
2020-08-03,1634.3999999999999,1660.8,4167.0,430.0
2020-08-04,1343.8999999999996,1532.2000000000003,3593.1,489.0
2020-08-05,1160.7499999999998,1249.65,3029.3,450.5
2020-08-06,1456.9,1675.8,3909.7000000000003,430.0
2020-08-07,1881.7,2921.7999999999997,5807.0999999999985,939.0
2020-08-08,1218.8,2198.4,4067.0999999999995,943.0
2020-08-09,314.40000000000003,1056.8000000000002,1538.8000000000002,725.0
2020-08-10,596.8999999999997,1489.3,2403.8999999999996,847.0
2020-08-11,875.1999999999999,2396.2000000000003,3737.6,1062.0
2020-08-12,550.7000000000002,2057.4999999999995,2902.1,1147.0
2020-08-13,1324.1000000000004,2265.6,4296.1,817.0
2020-08-14,1835.4999999999998,2054.2499999999995,4868.2,527.5
2020-08-15,1844.8000000000002,1933.8999999999996,4762.8,624.0
2020-08-16,754.8,1283.4,2440.8999999999996,582.0
2020-08-17,1410.7,1773.8,3936.5999999999995,404.0
2020-08-18,1252.4000000000003,1297.4,3217.6,472.0
2020-08-19,733.3999999999999,836.7,1961.4000000000003,275.0
2020-08-20,1166.7,1339.1,3127.7999999999997,732.5
2020-08-21,853.6999999999999,933.1,2242.3999999999996,642.0
2020-08-22,932.1000000000001,964.3999999999999,2394.0000000000005,477.0
2020-08-23,436.2000000000001,485.50000000000006,1154.6000000000001,332.0
2020-08-24,1399.0,1291.8999999999999,3437.3999999999996,358.0
2020-08-25,628.9000000000001,703.3,1667.6000000000001,354.0
2020-08-26,1190.8999999999999,1094.3000000000002,2920.2,410.0
2020-08-27,1225.8999999999999,1173.2999999999997,3052.6000000000004,469.0
2020-08-28,2248.9999999999995,1817.8999999999996,5266.0999999999985,399.0
2020-08-29,1494.4,1268.2000000000003,3559.9,426.0
2020-08-30,973.1,993.5999999999999,2485.5000000000005,491.0
2020-08-31,1626.1000000000001,1503.8,3997.2999999999997,546.0
2020-09-01,2076.7999999999997,1919.7,5104.1,634.0
2020-09-02,1603.8000000000002,1909.6000000000001,4369.299999999999,550.0
2020-09-03,1138.8,1111.3,2857.3999999999996,355.0
2020-09-04,1478.8999999999999,1364.3000000000002,3631.7999999999997,487.0
2020-09-05,1934.9000000000008,1576.8999999999996,4543.7,544.0
2020-09-06,1171.0,1245.8000000000002,3041.7999999999997,477.0
2020-09-07,1344.1000000000001,1154.6,3215.2999999999997,422.0
2020-09-08,1218.3,1221.3000000000002,3089.1,347.0
2020-09-09,1673.6500000000003,1463.3500000000001,4030.100000000001,442.0
2020-09-10,2157.9,2106.9,5415.6,640.0
2020-09-11,1834.8000000000004,1805.9999999999998,4619.4,674.0
2020-09-12,1264.9000000000003,1386.2,3325.5999999999995,515.0
2020-09-13,911.7999999999998,1173.2,2570.6,505.0
2020-09-14,1576.1000000000001,1965.4,4381.9000000000015,959.0
2020-09-15,2075.2,2703.1,5885.000000000001,1693.0
2020-09-16,1224.8000000000002,1894.4999999999998,3772.400000000001,978.0
2020-09-17,644.5000000000001,930.6999999999999,1918.8000000000002,639.0
2020-09-18,891.2999999999998,1162.7,2529.0999999999995,657.0
2020-09-19,615.9999999999999,1057.0,2001.3000000000002,702.0
2020-09-20,451.1,958.9000000000002,1651.1999999999998,795.0
2020-09-21,2144.6,2180.1499999999996,5468.549999999998,1095.5
2020-09-22,1530.6999999999998,1858.4000000000003,4206.0,871.0
2020-09-23,1350.4,1385.0000000000002,3455.7000000000003,446.0
2020-09-24,1455.8000000000002,1506.4999999999998,3738.6,419.0
2020-09-25,1659.3,1390.6,3934.3,504.0
2020-09-26,1175.7,1099.8,2902.2999999999997,473.0
2020-09-27,791.9999999999999,817.6999999999999,2031.9999999999998,417.0
2020-09-28,1851.1000000000001,1663.6,4502.299999999999,633.0
2020-09-29,2266.7000000000003,1811.1999999999998,5286.099999999999,610.0
2020-09-30,1309.9000000000003,1486.0,3494.0000000000005,522.0
2020-10-01,1349.8000000000006,1280.1999999999998,3350.399999999999,485.0
2020-10-02,829.9,1066.5000000000002,2339.4,346.0
2020-10-03,1272.6,1539.1000000000001,3490.5,407.0
2020-10-04,740.8,916.4000000000001,2052.3999999999996,249.0
2020-10-05,1231.6999999999998,1327.7,3215.7999999999997,437.0
2020-10-06,891.6999999999999,1090.9,2458.3,339.0
2020-10-07,1821.1000000000001,1539.1,4331.599999999999,455.0
2020-10-08,1911.7,1616.1,4547.5,428.0
2020-10-09,2331.5000000000005,2031.3999999999999,5605.999999999999,512.0
2020-10-10,1677.2,1612.3999999999999,4183.9,434.0
2020-10-11,1815.2999999999995,1558.7,4342.799999999999,455.0
2020-10-12,2394.2999999999993,1933.6499999999999,5604.95,485.0
2020-10-13,2590.0,1878.9,5850.200000000001,514.0
2020-10-14,1604.6,1533.0000000000005,3993.5000000000005,505.0
2020-10-15,2232.2999999999997,1805.1,5227.9,474.0
2020-10-16,3045.9999999999995,2240.6,6911.1,554.0
2020-10-17,2075.0999999999995,1983.8999999999999,5165.7,519.0
2020-10-18,1763.6,1752.3,4456.099999999999,684.0
2020-10-19,718.7000000000002,1092.6,2193.9999999999995,549.0
2020-10-20,1049.0000000000002,1246.3999999999999,2854.8999999999996,725.0
2020-10-21,1598.3999999999999,1574.1999999999998,4025.5,437.0
2020-10-22,1784.8000000000002,1733.7,4470.699999999999,588.0
2020-10-23,1727.8,1738.5,4388.0,550.0
2020-10-24,1138.1,1454.0,3198.6,441.0
2020-10-25,1050.5,1265.0,2875.2000000000003,370.0
2020-10-26,1510.5999999999997,1497.3,3813.5,492.0
2020-10-27,1468.3000000000002,1455.0000000000002,3706.2000000000003,421.0
2020-10-28,1498.5000000000002,1462.9,3760.7000000000003,466.5
2020-10-29,1412.3,1402.4999999999995,3568.3999999999996,474.0
2020-10-30,1373.6999999999998,1445.6,3551.7,407.0
2020-10-31,1125.5,1235.3,2961.0999999999995,548.0
2020-11-01,698.8,907.3999999999999,1978.1999999999996,470.0
2020-11-02,959.5000000000001,1089.6000000000001,2560.9,402.0
2020-11-03,1627.1999999999998,1706.1000000000001,4201.099999999999,478.0
2020-11-04,4204.5,2537.7000000000003,8984.4,959.0
2020-11-05,4557.999999999999,2291.7000000000003,9280.4,1801.0
2020-11-06,2919.000000000001,2021.3,6497.0,1692.0
2020-11-07,3019.5,1862.8,6492.4,1236.0
2020-11-08,1952.8,1388.3,4382.400000000001,1208.0
2020-11-09,2326.05,1652.1499999999999,5218.7,597.5
2020-11-10,2257.0,1916.6999999999998,5376.8,586.0
2020-11-11,1066.5999999999997,1230.8000000000002,2866.4,427.0
2020-11-12,1609.8000000000002,1554.6999999999998,4023.4000000000005,534.0
2020-11-13,1964.2,1951.8500000000004,4963.5,672.0
2020-11-14,958.8000000000002,1263.8,2733.6,527.0
2020-11-15,677.0,893.1999999999999,1930.8999999999999,350.0
2020-11-16,1134.2,1299.9,3039.2,459.0
2020-11-17,1184.1000000000001,1297.1000000000001,3112.5,460.0
2020-11-18,1196.3999999999996,1291.1,3125.7999999999993,538.0
2020-11-19,1983.0000000000002,1709.6000000000001,4749.8,490.0
2020-11-20,2622.2,2110.5,6131.5,501.0
2020-11-21,1034.0000000000002,1235.4999999999998,2821.2000000000007,366.0
2020-11-22,2028.1,1677.6999999999998,4787.5,502.0
2020-11-23,3263.0,2346.2999999999997,7349.4000000000015,718.0
2020-11-24,1490.3999999999999,1654.7,3939.6999999999994,478.0
2020-11-25,2083.6,1743.2000000000003,4937.8,676.0
2020-11-26,3116.4999999999995,2151.6000000000004,6930.099999999999,831.0
2020-11-27,4075.3999999999996,2111.9,8360.8,997.0
2020-11-28,1538.4,1584.3,3943.3000000000006,1177.0
2020-11-29,1305.5000000000002,1600.1999999999998,3602.1999999999994,931.0
2020-11-30,1664.1999999999998,1561.7,4114.000000000001,632.0
2020-12-01,2545.3,1904.6999999999998,5807.499999999999,517.0
2020-12-02,3379.9,2309.2999999999997,7491.6,785.0
2020-12-03,2485.2,1983.3,5793.7,457.0
2020-12-04,1859.3,1779.0000000000002,4630.0,487.0
2020-12-05,1013.7999999999998,1207.1000000000004,2761.9,465.0
2020-12-06,2094.5999999999995,1620.9,4832.8,681.0
2020-12-07,3394.7999999999993,2053.3,7258.6,852.5
2020-12-08,3572.4999999999995,2133.7000000000003,7611.499999999999,853.0
2020-12-09,2270.6,1775.4000000000003,5256.299999999999,649.0
2020-12-10,535.0,852.4,1672.6000000000001,564.0
2020-12-11,2776.8000000000006,2115.9,6372.999999999999,627.0
2020-12-12,2019.6000000000006,1943.7999999999997,5041.1,616.0
2020-12-13,806.8000000000002,1172.1000000000001,2409.3,378.0
2020-12-14,1572.9,1728.5,4140.599999999999,524.0
2020-12-15,2126.0,1991.5,5251.0,613.0
2020-12-16,1108.5000000000002,1268.1,2967.7000000000003,480.0
2020-12-17,1960.3999999999996,1705.7999999999997,4711.5,556.0
2020-12-18,988.3,1191.6,2706.8,391.0
2020-12-19,1327.5,1549.5,3585.2,461.0
2020-12-20,1218.6,1465.3,3334.1,419.0
2020-12-21,990.1,1172.7999999999997,2691.1000000000004,282.0
2020-12-22,2348.2,1668.1000000000001,5268.5,540.0
2020-12-23,1987.1000000000001,1839.2,4886.3,382.0
2020-12-24,1258.1000000000001,1108.7,3037.2,312.0
2020-12-25,395.49999999999994,708.3,1315.0,374.0
2020-12-26,442.59999999999997,700.1,1378.3000000000002,233.0
2020-12-27,1022.2,1091.9,2659.1,326.0
2020-12-28,1261.0999999999997,1440.3999999999999,3374.1,456.0
2020-12-29,1985.9999999999995,1611.3999999999999,4656.4,620.0
2020-12-30,2719.7,1946.6,6117.0,739.0
2020-12-31,2818.6000000000004,1934.1999999999998,6255.5,805.0
2021-01-01,1442.7000000000003,1206.4999999999998,3418.7,751.0
2021-01-02,2066.0,1512.8,4680.6,423.0
2021-01-03,916.8000000000001,1027.5,2433.2000000000003,301.0
2021-01-04,877.7,923.3000000000001,2268.9000000000005,273.0
2021-01-05,1362.5,1175.1999999999998,3264.5999999999995,252.0
2021-01-06,1945.3000000000002,1359.7499999999998,4342.4,392.0
2021-01-07,2251.9999999999995,1729.3999999999999,5182.499999999999,816.0
2021-01-08,2512.0,1662.6000000000006,5514.3,861.0
2021-01-09,2945.5,1849.4999999999998,6366.2,831.0
2021-01-10,943.0999999999998,1222.8000000000004,2668.7999999999997,533.0
2021-01-11,877.8,963.8000000000001,2309.3,389.0
2021-01-12,2222.5,1794.7,5203.200000000001,484.0
2021-01-13,2605.8999999999996,1850.0999999999997,5845.299999999999,548.0
2021-01-14,1348.2000000000003,1513.6999999999996,3580.9,283.0
2021-01-15,3288.0,1840.8999999999996,6882.899999999999,878.0
2021-01-16,1754.1,1492.8999999999999,4181.900000000001,442.0
2021-01-17,1145.5,1356.3,3112.5,684.0
2021-01-18,1550.6999999999998,1549.4999999999995,3926.9,519.0
2021-01-19,714.2,1111.5,2206.2999999999997,248.0
2021-01-20,803.9999999999998,947.3999999999999,2180.4,325.0
2021-01-21,1454.0000000000002,1451.5000000000002,3681.0,478.0
2021-01-22,2191.8,1939.8999999999996,5300.7,526.0
2021-01-23,2625.6999999999994,2029.3,6054.999999999999,639.0
2021-01-24,1462.8,1581.5000000000002,3824.2999999999997,438.0
2021-01-25,2037.7,1876.4999999999998,5000.5,659.0
2021-01-26,2767.0,1998.0,6240.9000000000015,453.0
2021-01-27,2320.3,1775.6999999999996,5333.5,474.0
2021-01-28,1250.7000000000003,1394.5,3311.899999999999,398.0
2021-01-29,1790.8,1683.2,4429.0,492.0
2021-01-30,677.2999999999998,884.1,1922.6,353.0
2021-01-31,774.5999999999999,983.2,2170.9,500.0
2021-02-01,2550.4,1627.1,5538.199999999998,734.0
2021-02-02,1556.0999999999997,1529.4000000000003,3915.7999999999997,608.0
2021-02-03,1891.1,1684.5999999999997,4584.8,649.0
2021-02-04,1189.8999999999999,1526.9,3351.6,483.5
2021-02-05,1548.6,1792.9,4167.5,495.0
2021-02-06,2056.1000000000004,1657.6,4810.499999999999,553.0
2021-02-07,461.20000000000005,673.4000000000001,1380.4000000000003,374.0
2021-02-08,980.0,1137.9000000000003,2640.7000000000007,340.0
2021-02-09,825.5999999999999,1101.0,2367.0000000000005,306.0
2021-02-10,1445.8000000000002,1426.8,3643.5999999999995,1347.0
2021-02-11,691.0999999999999,1158.7,2218.3,662.0
2021-02-12,425.7,849.7999999999998,1502.6000000000001,663.0
2021-02-13,217.10000000000002,636.7,969.9,523.0
2021-02-14,261.29999999999995,627.6000000000001,1028.3999999999999,578.0
2021-02-15,1445.1,1529.3999999999999,3745.7999999999993,511.0
2021-02-16,1523.2,1482.8999999999999,3818.6,543.0
2021-02-17,1114.8,1263.6000000000001,2973.2000000000003,495.0
2021-02-18,961.7999999999998,1192.8000000000002,2667.3999999999996,542.0
2021-02-19,756.9,1143.2000000000003,2304.2,637.0
2021-02-20,531.0,965.5000000000001,1779.4,1139.0
2021-02-21,778.7,1192.5,2386.2,926.0
2021-02-22,2339.0,2052.9,5639.700000000002,1016.0
2021-02-23,1047.6000000000001,1306.4999999999998,2913.0000000000005,668.0
2021-02-24,1023.4999999999999,1238.6,2807.6,739.0
2021-02-25,2065.5,1722.0,4889.500000000001,845.0
2021-02-26,3031.6000000000004,2219.1,6867.400000000001,1037.0
2021-02-27,1926.1,1910.9999999999998,4864.400000000001,1039.0
2021-02-28,600.8000000000001,1111.9,2032.6999999999994,731.0
2021-03-01,831.8000000000001,1141.8,2417.5000000000005,1032.0
2021-03-02,2432.0999999999995,1596.4,5325.299999999999,1412.0
2021-03-03,2296.4,1616.3999999999999,5137.199999999999,1422.0
2021-03-04,1890.8999999999999,1613.5000000000002,4512.5,889.5
2021-03-05,1399.6000000000001,1414.3999999999999,3560.0,644.0
2021-03-06,1354.1,1646.5,3722.9,552.0
2021-03-07,1609.8999999999999,1783.5,4251.9,948.0
2021-03-08,2481.2999999999997,2243.6,6048.5,1276.0
2021-03-09,2502.7000000000003,2071.7,5909.300000000002,859.0
2021-03-10,1172.3000000000002,1320.4,3117.7999999999997,561.0
2021-03-11,819.0,832.5,2087.9000000000005,642.0
2021-03-12,1193.0999999999997,1200.7999999999997,3029.5999999999995,612.0
2021-03-13,1107.5,993.8,2692.3999999999996,493.0
2021-03-14,757.9999999999999,736.55,1898.7000000000003,463.0
2021-03-15,2708.2000000000003,2105.8,6258.1,895.0
2021-03-16,2044.1999999999996,1749.6000000000001,4883.799999999999,787.0
2021-03-17,2830.6,2032.3,6372.7,1057.0
2021-03-18,2657.7000000000003,1982.3,6057.3,918.0
2021-03-19,1298.8999999999996,1354.1,3346.2,497.0
2021-03-20,2706.2999999999997,2045.4999999999998,6194.8,740.0
2021-03-21,1146.2,1349.9000000000003,3107.4999999999995,591.0
2021-03-22,2573.2,2190.8,6136.800000000001,904.0
2021-03-23,1789.8000000000004,1780.6000000000001,4524.799999999999,846.0
2021-03-24,1944.0999999999997,1917.0000000000002,4897.7,913.0
2021-03-25,1684.9,1687.5,4270.999999999999,567.0
2021-03-26,1400.2,1390.3999999999999,3537.7999999999997,624.0
2021-03-27,958.8,1016.6999999999999,2486.5,621.0
2021-03-28,543.5,724.9000000000001,1558.2,643.0
2021-03-29,1756.8000000000002,1848.0,4542.300000000001,719.0
2021-03-30,2783.1000000000004,2611.4,6878.900000000001,1023.0
2021-03-31,3861.9000000000005,3200.2999999999997,9121.8,1594.0
2021-04-01,1280.7999999999997,1466.8000000000004,3430.0,987.0
2021-04-02,789.8999999999999,999.4999999999998,2210.4,477.0
2021-04-03,931.9999999999998,1170.3999999999996,2599.2,744.0
2021-04-04,804.2999999999998,1217.1999999999998,2450.7,816.0
2021-04-05,726.0,864.0999999999999,1977.3,492.0
2021-04-06,2104.2,1851.9,5078.200000000001,550.0
2021-04-07,2208.7,1785.4999999999998,5172.199999999999,582.0
2021-04-08,1625.0,1762.3999999999999,4254.0,567.0
2021-04-09,2029.5000000000002,1943.5,5055.6,573.0
2021-04-10,731.1999999999999,1077.1000000000001,2198.3,454.0
2021-04-11,1110.5999999999997,1281.0,2984.1,500.0
2021-04-12,2972.1,2470.0,7026.800000000001,685.0
2021-04-13,2804.6000000000004,2470.8,6771.400000000001,866.0
2021-04-14,1790.4999999999995,1840.4000000000003,4585.4,695.0
2021-04-15,1852.55,1841.8000000000002,4682.650000000001,623.0
2021-04-16,1637.6999999999998,1724.1,4235.100000000001,659.0
2021-04-17,901.5,1345.4,2727.600000000001,538.0
2021-04-18,805.2,1426.9999999999998,2661.4999999999995,672.0
2021-04-19,1153.8000000000002,1668.6999999999996,3438.2000000000003,1133.0
2021-04-20,1188.3999999999996,1893.6999999999998,3715.9000000000005,1341.0
2021-04-21,870.1999999999997,1450.1000000000001,2784.5,1330.0
2021-04-22,575.95,988.3999999999999,1871.1500000000003,686.5
2021-04-23,750.8999999999999,1261.9,2413.2000000000003,700.0
2021-04-24,496.6999999999999,1039.2999999999997,1800.2999999999995,674.0
2021-04-25,192.9,535.3999999999999,831.3000000000002,439.0
2021-04-26,392.9,790.0999999999999,1392.4,496.0
2021-04-27,1159.0,1700.4000000000003,3476.9999999999995,863.0
2021-04-28,826.6,1425.3000000000006,2692.9,890.0
2021-04-29,1369.8000000000002,1727.5,3827.6,682.0
2021-04-30,1525.3,1901.5000000000002,4239.7,758.0
2021-05-01,1292.6,1945.3000000000002,3927.5,717.0
2021-05-02,849.5999999999999,1581.9000000000003,2884.2999999999993,754.0
2021-05-03,372.7,799.0,1370.7000000000003,482.0
2021-05-04,632.0999999999999,899.5,1869.1000000000001,471.0
2021-05-05,1306.8999999999996,1454.5000000000002,3457.8000000000006,407.0
2021-05-06,1649.2999999999997,1722.7000000000003,4250.900000000001,717.0
2021-05-07,1350.9,1625.6,3697.1000000000004,636.0
2021-05-08,674.5999999999999,958.4,1993.0999999999997,475.0
2021-05-09,656.7999999999998,1062.4,2069.7,442.0
2021-05-10,773.5999999999999,1195.0,2381.2,556.0
2021-05-11,1027.8,1485.1999999999998,3061.2,528.0
2021-05-12,726.2000000000002,1137.1000000000001,2250.6,541.0
2021-05-13,777.6,1384.5,2576.9000000000005,509.0
2021-05-14,1386.7,1845.7000000000005,3972.6000000000004,648.0
2021-05-15,892.8000000000001,1326.2000000000003,2695.4999999999995,464.0
2021-05-16,694.6,1177.2,2242.2000000000003,463.0
2021-05-17,1403.9999999999998,1595.7,3748.6000000000004,505.0
2021-05-18,1206.1,1450.7,3299.7,489.0
2021-05-19,1704.1000000000001,1727.3,4340.4,528.0
2021-05-20,932.3999999999999,1181.4999999999998,2611.0000000000005,586.0
2021-05-21,606.1,715.1,1644.3,519.0
2021-05-22,1485.8000000000002,1434.3000000000002,3712.5000000000005,413.0
2021-05-23,488.3000000000001,785.1000000000001,1533.8,392.0
2021-05-24,1058.3999999999999,1352.4,2975.4,390.0
2021-05-25,1074.6000000000001,1183.4999999999998,2831.3999999999996,434.0
2021-05-26,3072.1000000000004,2392.2999999999997,7102.999999999999,617.0
2021-05-27,2277.0,2092.6,5583.599999999999,629.0
2021-05-28,2025.3000000000002,2073.5,5179.100000000001,712.0
2021-05-29,829.8000000000001,1471.2000000000005,2743.2000000000003,630.0
2021-05-30,364.6000000000001,799.0,1357.6999999999998,595.0
2021-05-31,248.10000000000002,860.3999999999999,1240.8,629.0
2021-06-01,600.5,1337.2000000000003,2258.1000000000004,739.0
2021-06-02,684.3000000000001,1616.15,2665.1999999999994,824.5
2021-06-03,1171.1000000000001,1425.6000000000001,3221.3999999999996,725.0
2021-06-04,2170.3,1692.8999999999999,5021.2,536.0
2021-06-05,1467.9,1604.0000000000002,3854.6,632.0
2021-06-06,771.8,968.0000000000003,2150.7,482.0
2021-06-07,1211.7999999999997,1407.6,3265.4,492.0
2021-06-08,1497.6999999999998,1641.7,3937.8000000000006,486.0
2021-06-09,1038.3000000000002,1227.6999999999998,2820.0,498.0
2021-06-10,1248.4,1097.5,3011.7,414.0
2021-06-11,1222.5999999999997,1022.2999999999998,2896.8,384.0
2021-06-12,1512.6999999999996,1689.3999999999999,4008.7000000000007,543.0
2021-06-13,716.4999999999999,1250.8000000000004,2349.4999999999995,658.0
2021-06-14,1072.6000000000004,1488.0999999999997,3133.0000000000005,638.0
2021-06-15,676.1999999999998,1006.1,2042.8,578.0
2021-06-16,1034.1999999999998,1574.3,3160.2000000000007,660.0
2021-06-17,1405.3999999999999,1414.5000000000002,3568.8999999999996,630.0
2021-06-18,1428.3,1516.0000000000002,3706.3,293.0
2021-06-19,1011.5000000000002,1126.9999999999998,2678.7000000000003,402.0
2021-06-20,684.1000000000003,828.0999999999999,1876.8,341.0
2021-06-21,876.2,928.0999999999999,2271.4,349.0
2021-06-22,1091.5,1138.3,2812.1000000000004,489.0
2021-06-23,1461.8,1527.1999999999996,3768.3,590.0
2021-06-24,1679.7999999999997,1647.0,4222.3,753.0
2021-06-25,1579.6000000000001,1334.3999999999999,3756.5000000000005,485.0
2021-06-26,753.5999999999999,935.8,2091.7000000000003,437.0
2021-06-27,456.5,845.9000000000001,1545.7,623.0
2021-06-28,1326.8000000000002,1371.6,3406.3000000000006,459.0
2021-06-29,1558.2999999999997,1408.0999999999995,3797.6,572.0
2021-06-30,40.1,48.1,109.6,22.0
