MeasurementDateGMT,Redbridge - Gardner Close: Nitric Oxide (ug/m3),Redbridge - Gardner Close: Nitrogen Dioxide (ug/m3),Redbridge - Gardner Close: Oxides of Nitrogen (ug/m3),Redbridge - Gardner Close: PM10 Particulate (ug/m3)
2019-02-19,489.79999999999995,1142.3,1893.3,693.7570093457942
2019-02-20,435.7,949.6000000000001,1617.8,593.803738317757
2019-02-21,656.1999999999999,1362.3,2367.8999999999996,663.0
2019-02-22,1132.6000000000001,1582.3,3319.1000000000004,808.0
2019-02-23,1320.8,1552.3000000000002,3576.8000000000006,807.0
2019-02-24,1577.1999999999996,1665.1,4083.1999999999994,880.0
2019-02-25,2136.4000000000005,2078.9000000000005,5355.099999999999,1032.0
2019-02-26,2295.0,2330.3999999999996,5849.1,1126.0
2019-02-27,2826.692592592592,2154.5,6489.122222222222,1338.0
2019-02-28,851.6074074074074,1282.4,2588.177777777778,774.0
2019-03-01,539.0000000000001,1094.5000000000002,1921.2000000000003,809.0
2019-03-02,327.3,814.1,1315.4999999999995,492.0
2019-03-03,153.7,457.7000000000001,693.6000000000001,320.0
2019-03-04,251.70000000000002,693.4999999999999,1079.1000000000001,353.0
2019-03-05,419.3,982.3,1625.0999999999995,426.0
2019-03-06,284.09999999999997,589.2999999999998,1024.9,417.0
2019-03-07,212.89999999999995,560.9000000000001,887.5000000000002,339.0
2019-03-08,476.9,1041.1000000000001,1772.2,402.0
2019-03-09,174.60000000000002,592.6000000000001,860.4000000000001,505.0
2019-03-10,136.7,484.7000000000001,694.3999999999999,260.0
2019-03-11,162.2,448.69999999999993,697.3000000000001,372.0
2019-03-12,213.8,634.3000000000001,961.6999999999999,258.0
2019-03-13,88.00000000000001,325.79999999999995,461.20000000000005,385.0
2019-03-14,130.00000000000003,528.4,727.4999999999999,284.0
2019-03-15,140.59999999999997,452.70000000000005,668.1999999999999,211.0
2019-03-16,187.8,474.20000000000005,762.0000000000001,330.0
2019-03-17,145.40000000000003,423.7000000000001,646.5,212.0
2019-03-18,353.8,844.9000000000001,1387.5,402.0
2019-03-19,1491.5,1639.5,3926.6,570.0
2019-03-20,424.9000000000001,1132.9,1784.4,394.0
2019-03-21,738.1,1181.7000000000003,2313.2,444.0
2019-03-22,570.3,1178.3,2052.8,482.0
2019-03-23,258.29999999999995,957.5000000000002,1353.6999999999998,536.0
2019-03-24,158.7,681.0999999999999,924.5000000000001,413.0
2019-03-25,117.89999999999999,532.1,712.4,401.0
2019-03-26,882.3999999999999,1401.7,2754.9000000000005,575.0
2019-03-27,230.7,1094.8,1448.7000000000003,469.0
2019-03-28,796.8000000000001,1678.6000000000001,2900.6000000000004,689.0
2019-03-29,1520.5,2036.6,4368.099999999999,1052.0
2019-03-30,763.4,1444.1000000000001,2614.5000000000005,1090.0
2019-03-31,108.19999999999997,473.09999999999997,639.1999999999999,658.0
2019-04-01,332.0,988.3000000000002,1497.3999999999996,552.0
2019-04-02,801.4000000000001,1361.4,2590.8,608.0
2019-04-03,507.9,1376.1,2154.7000000000003,457.0
2019-04-04,526.8000000000001,1149.3,1956.4,468.0
2019-04-05,319.50000000000006,945.2999999999998,1435.5000000000005,524.0
2019-04-06,104.19999999999999,420.90000000000003,581.2,381.0
2019-04-07,74.4,410.1,524.1999999999999,925.0
2019-04-08,297.8,1031.0,1488.1000000000001,932.0
2019-04-09,125.49999999999999,630.2,823.1,815.0
2019-04-10,100.2,421.7000000000001,575.1,439.0
2019-04-11,214.0,884.7,1212.8,440.0
2019-04-12,236.2,919.3999999999999,1281.1,411.0
2019-04-13,253.79999999999995,813.8999999999999,1203.5,413.0
2019-04-14,208.3,813.5000000000001,1133.3,555.0
2019-04-15,413.2,1167.2,1800.8000000000004,864.0
2019-04-16,591.3,1660.3999999999999,2566.9000000000005,1148.0
2019-04-17,381.8,1361.8,1947.3000000000002,1235.0
2019-04-18,287.5,1329.8,1771.1999999999996,1094.0
2019-04-19,194.39999999999995,1239.3999999999999,1537.3999999999999,801.0
2019-04-20,224.8,1249.6,1593.9,781.0
2019-04-21,249.90000000000003,1403.9999999999998,1787.2,940.0
2019-04-22,190.8,1526.5,1819.1,1179.0
2019-04-23,339.40000000000003,1525.9,2046.5000000000002,874.0
2019-04-24,565.8,1374.0999999999997,2241.7000000000003,845.0
2019-04-25,343.6,852.9000000000001,1379.5,385.0
2019-04-26,518.1,960.1,1754.8999999999996,443.0
2019-04-27,110.10000000000002,289.00000000000006,457.4,452.0
2019-04-28,46.5,245.79999999999998,316.59999999999997,279.0
2019-04-29,238.60000000000002,892.7,1258.3000000000002,539.0
2019-04-30,488.0,1307.6999999999998,2055.9,579.0
2019-05-01,508.69999999999993,1152.5,1932.4,612.0
2019-05-02,60.30000000000001,525.4,617.8000000000001,311.0
2019-05-03,250.49999999999997,724.4999999999999,1108.8,374.8290598290598
2019-05-04,53.0,137.9,219.60000000000002,327.99999999999983
2019-05-05,80.80000000000001,353.9,478.0,406.7692307692307
2019-05-06,87.8,375.4,509.99999999999994,485.5384615384617
2019-05-07,547.2999999999998,1225.8000000000002,2064.2,564.3076923076924
2019-05-08,400.6,1082.9,1697.1999999999996,641.5555555555557
2019-05-09,365.1,867.6,1427.2999999999997,446.0
2019-05-10,457.5,1158.8999999999999,1860.6,484.0
2019-05-11,98.19999999999999,659.9,810.2,362.0
2019-05-12,320.19999999999993,805.4,1295.9,321.0
2019-05-13,305.3,885.1,1353.0,314.0
2019-05-14,226.49999999999997,736.4999999999998,1083.7,353.0
2019-05-15,298.70000000000005,938.4000000000001,1396.6,576.0
2019-05-16,186.7,637.3,923.2999999999997,464.0
2019-05-17,78.19999999999997,410.0,529.6999999999999,371.0
2019-05-18,282.6,966.2999999999997,1399.4000000000003,426.0
2019-05-19,201.10000000000002,670.8000000000002,978.5999999999998,502.0
2019-05-20,78.39999999999998,580.9,701.1,329.0
2019-05-21,63.59999999999999,443.0,540.5999999999999,285.0
2019-05-22,337.6,1039.0,1556.5000000000002,400.0
2019-05-23,389.59999999999997,1301.5,1898.9,422.0
2019-05-24,78.5,431.7000000000001,552.1000000000001,300.0
2019-05-25,66.40000000000002,246.9,348.69999999999993,214.0
2019-05-26,145.90000000000003,411.49999999999994,635.6,269.0
2019-05-27,97.59999999999998,326.6,476.2,295.0
2019-05-28,145.4,395.4,618.7,191.0
2019-05-29,493.9,982.4000000000002,1739.7000000000003,368.0
2019-05-30,301.7,601.0000000000001,1063.9,348.0
2019-05-31,429.9,764.7,1424.1999999999996,258.0
2019-06-01,423.59999999999997,964.9999999999998,1613.9999999999998,372.0
2019-06-02,214.99999999999994,680.6,1010.7,393.0
2019-06-03,279.2,674.3,1102.6000000000001,468.0
2019-06-04,661.0000000000001,1209.8,2223.8,482.0
2019-06-05,377.9,838.4999999999999,1417.6,352.0
2019-06-06,369.3,882.8000000000001,1449.0,363.0
2019-06-07,290.55,788.5500000000002,1234.1499999999999,359.0
2019-06-08,199.79999999999995,491.6000000000001,797.9999999999999,308.0
2019-06-09,259.99999999999994,675.7999999999998,1074.4999999999998,305.0
2019-06-10,76.9,381.89999999999986,499.70000000000005,147.0
2019-06-11,315.4,490.8,974.4999999999999,218.0
2019-06-12,188.2,644.5999999999999,933.1999999999999,158.0
2019-06-13,340.59999999999997,728.7,1250.1,282.0
2019-06-14,386.3,740.3000000000001,1332.7,330.0
2019-06-15,359.30000000000007,795.4,1346.3000000000002,338.0
2019-06-16,239.59999999999997,498.20000000000005,865.4999999999999,296.0
2019-06-17,346.6,751.6999999999999,1283.0000000000007,325.0
2019-06-18,502.39999999999986,1162.4,1933.0,359.0
2019-06-19,196.4,725.1999999999999,1026.6999999999998,375.0
2019-06-20,242.70000000000002,684.3,1056.1000000000001,265.0
2019-06-21,178.60000000000002,542.9,816.4000000000002,302.0
2019-06-22,455.30000000000007,954.6999999999999,1653.1,351.0
2019-06-23,140.99999999999997,669.3,885.3000000000002,581.0
2019-06-24,573.7,1399.8999999999999,2279.3,597.0
2019-06-25,102.19999999999999,456.9,613.9000000000001,278.0
2019-06-26,60.2,179.80000000000004,271.8,267.0
2019-06-27,155.40000000000003,301.3999999999999,539.0000000000001,419.0
2019-06-28,286.1,551.5,990.5,607.0
2019-06-29,268.70000000000005,1042.8999999999999,1455.1,571.0
2019-06-30,92.5,219.70000000000002,361.69999999999993,304.0
2019-07-01,75.0,178.5,294.00000000000006,233.0
2019-07-02,101.99999999999999,344.5,501.0,292.0
2019-07-03,254.99999999999997,664.2,1055.6000000000001,338.0
2019-07-04,249.20000000000002,770.9999999999999,1153.2,334.0
2019-07-05,127.4,541.7,737.4999999999999,379.0
2019-07-06,90.6,271.2,409.90000000000003,203.0
2019-07-07,309.4,618.5,1093.2,338.0
2019-07-08,472.1,992.5999999999999,1715.9,393.0
2019-07-09,420.3,1053.0,1697.8000000000002,491.0
2019-07-10,434.49999999999994,1187.7,1853.7000000000003,485.0
2019-07-11,151.4,546.3,778.7999999999998,329.0
2019-07-12,55.99999999999999,197.20000000000005,283.2,215.0
2019-07-13,66.1,231.20000000000002,332.4,225.0
2019-07-14,54.9,228.9,313.0,195.0
2019-07-15,154.29999999999998,360.70000000000005,597.0,228.0
2019-07-16,250.60000000000002,812.7,1197.6,424.0
2019-07-17,459.3,1208.3,1912.2000000000003,505.0
2019-07-18,272.6,641.8000000000001,1059.9999999999998,335.0
2019-07-19,500.3999999999999,772.5000000000001,1539.8,317.0
2019-07-20,216.79999999999995,416.8000000000001,749.1,225.0
2019-07-21,250.0,536.9,920.1,312.0
2019-07-22,344.9,651.4,1180.2000000000003,293.0
2019-07-23,517.6999999999998,1119.0,1912.5000000000002,527.0
2019-07-24,423.00000000000006,1271.8,1920.3000000000002,547.0
2019-07-25,474.19999999999993,1664.0,2391.1,432.0
2019-07-26,259.3499999999999,797.0000000000001,1194.8500000000004,442.0
2019-07-27,59.800000000000004,323.90000000000003,415.7,159.0
2019-07-28,63.800000000000004,251.00000000000003,349.5,245.0
2019-07-29,457.6,899.4000000000001,1601.0,389.0
2019-07-30,250.39999999999995,516.0,900.4999999999999,439.0
2019-07-31,282.8999999999999,582.2999999999998,1016.2999999999998,317.0
2019-08-01,96.80000000000004,340.8999999999999,489.0,286.0
2019-08-02,114.9,355.0,531.3000000000001,371.0
2019-08-03,396.8,999.6,1608.1,380.0
2019-08-04,239.80000000000004,741.1999999999999,1109.3000000000002,330.0
2019-08-05,279.8,615.1999999999998,1044.2,334.0
2019-08-06,280.69999999999993,476.09999999999997,906.8000000000001,411.0
2019-08-07,319.8,680.6999999999999,1171.3000000000002,358.0
2019-08-08,405.3,787.7,1409.2,334.0
2019-08-09,290.9,510.05000000000007,956.4000000000001,271.0
2019-08-10,168.8,304.1,562.8000000000001,545.0
2019-08-11,194.1,431.2,728.6,439.0
2019-08-12,656.6999999999999,1018.9000000000001,2026.1,347.0
2019-08-13,210.99999999999997,617.8000000000001,941.1999999999999,236.0
2019-08-14,495.3,864.4,1623.8000000000004,206.0
2019-08-15,139.29999999999998,322.90000000000003,536.1999999999999,260.0
2019-08-16,522.9,732.3000000000002,1533.8999999999996,306.0
2019-08-17,269.9,501.5,915.4,361.0
2019-08-18,220.9,512.9,851.7,334.0
2019-08-19,291.7,631.5000000000001,1078.7,385.0
2019-08-20,183.70000000000002,685.9,967.6000000000001,373.0
2019-08-21,593.1999999999999,1069.2,1978.6000000000001,511.0
2019-08-22,430.9,1059.9,1720.5000000000002,445.0
2019-08-23,638.9,1317.9,2297.8,469.0
2019-08-24,329.70000000000005,1498.9,2004.0000000000002,740.0
2019-08-25,214.5,1335.5999999999997,1664.8,855.0
2019-08-26,222.9,1534.1,1875.4999999999998,623.0
2019-08-27,321.7999999999999,1522.0999999999997,2015.5999999999997,690.0
2019-08-28,342.3,806.1999999999999,1331.0,303.0
2019-08-29,257.70000000000005,656.0999999999999,1051.0,307.0
2019-08-30,416.0999999999999,869.4,1507.1999999999998,427.0
2019-08-31,320.4,783.5,1275.0,337.0
2019-09-01,62.099999999999994,235.7,330.99999999999994,213.0
2019-09-02,372.49999999999994,850.2999999999998,1421.3000000000004,377.0
2019-09-03,278.1,650.9000000000002,1077.0,310.0
2019-09-04,154.00000000000003,305.2,541.7000000000002,226.0
2019-09-05,86.4,411.4,544.0,298.0
2019-09-06,472.30000000000007,1053.3,1777.2,421.0
2019-09-07,51.39999999999999,196.39999999999998,274.7,258.0
2019-09-08,326.4,556.8000000000001,1057.2,292.0
2019-09-09,830.6999999999997,1446.7,2720.8,428.0
2019-09-10,514.9,870.1999999999999,1659.8000000000002,377.0
2019-09-11,391.80000000000007,727.6,1328.3,305.0
2019-09-12,374.0,680.5999999999999,1253.9,308.0
2019-09-13,130.1,345.8,545.0999999999999,344.0
2019-09-14,552.4999999999999,1200.3000000000002,2047.6000000000004,464.0
2019-09-15,159.8,772.4999999999999,1017.3000000000001,332.0
2019-09-16,110.80000000000001,422.2,592.0999999999999,263.0
2019-09-17,61.39999999999999,280.5,374.90000000000003,296.0
2019-09-18,279.3,738.0999999999999,1166.6999999999998,457.0
2019-09-19,615.1000000000001,1090.5,2033.6,474.0
2019-09-20,435.6,1039.8000000000002,1707.6,573.0
2019-09-21,356.40000000000003,1224.6999999999998,1770.9,667.0
2019-09-22,339.5,984.8000000000001,1505.0,428.0
2019-09-23,505.648275862069,821.1172413793104,1597.441379310345,410.34482758620686
2019-09-24,507.451724137931,869.4827586206895,1647.3586206896553,378.65517241379314
2019-09-25,349.30000000000007,726.3,1262.1000000000001,257.0
2019-09-26,365.9,772.3000000000001,1333.1000000000001,415.0
2019-09-27,394.2,778.4000000000001,1382.7,553.0
2019-09-28,282.4,668.5,1101.5000000000002,414.0
2019-09-29,111.5,322.20000000000005,492.8,200.0
2019-09-30,638.4,905.5000000000001,1883.8999999999996,303.0
2019-10-01,356.79999999999995,722.6999999999999,1269.7,382.0
2019-10-02,125.0,548.6999999999999,740.4,308.0
2019-10-03,1738.4,1208.5,3873.9999999999995,567.0
2019-10-04,312.2,860.3000000000001,1338.8999999999999,580.0
2019-10-05,455.2,959.4999999999999,1657.8999999999999,420.0
2019-10-06,74.7,355.80000000000007,470.4,274.0
2019-10-07,568.0,923.6999999999999,1794.2000000000005,343.0
2019-10-08,432.90000000000003,893.1000000000003,1556.9999999999995,658.0
2019-10-09,302.2,738.0,1200.8,505.7738693467337
2019-10-10,311.7,603.8,1082.3999999999999,485.3065326633166
2019-10-11,231.5,563.2,918.0999999999999,450.57286432160805
2019-10-12,791.4,1424.8999999999999,2638.1000000000004,415.83919597989956
2019-10-13,273.1,742.5,1161.0,381.105527638191
2019-10-14,794.2,1102.0999999999997,2320.1999999999994,346.3718592964824
2019-10-15,601.5,1045.3,1967.2000000000003,311.63819095477385
2019-10-16,640.4999999999999,1113.0,2094.6,276.90452261306535
2019-10-17,1149.4,1353.8,3116.3,345.48743718592965
2019-10-18,388.5,798.7,1394.1,455.0
2019-10-19,579.4999999999999,1196.1,2084.6000000000004,450.0
2019-10-20,315.2999999999999,523.0,1006.5999999999999,332.0
2019-10-21,35.199999999999996,232.60000000000002,286.4,314.0
2019-10-22,1892.7000000000003,1426.6,4328.9,593.0
2019-10-23,1372.4000000000005,1223.6000000000004,3327.8,628.0
2019-10-24,940.9999999999995,1256.3999999999999,2699.4,546.0
2019-10-25,522.6,766.8,1568.1999999999998,439.0
2019-10-26,109.69999999999999,378.10000000000014,546.3,337.0
2019-10-27,145.0,706.8,929.0000000000001,391.0
2019-10-28,466.70000000000005,772.0000000000001,1487.8000000000004,404.0
2019-10-29,89.00000000000001,522.7,659.1,292.0
2019-10-30,263.9999999999999,896.6,1301.5000000000002,521.0
2019-10-31,1551.9999999999998,1468.3,3848.0,865.0
2019-11-01,912.0000000000002,1170.2000000000003,2568.2999999999997,379.0
2019-11-02,210.50000000000003,456.70000000000005,779.6000000000001,360.0
2019-11-03,616.4,1069.1000000000001,2014.2999999999997,514.0
2019-11-04,1528.7999999999997,1412.6000000000001,3757.0,595.0
2019-11-05,120.1,460.1000000000001,644.2,343.0
2019-11-06,960.1999999999999,1288.6000000000004,2760.9999999999995,742.0
2019-11-07,863.9000000000001,1198.9999999999998,2524.0,411.0
2019-11-08,1198.0,920.5999999999999,2756.7999999999997,534.0
2019-11-09,1017.6999999999997,1293.5,2854.2999999999997,581.0
2019-11-10,1219.6,951.4000000000001,2821.5,541.0
2019-11-11,521.3000000000001,875.5999999999999,1674.8999999999999,394.0
2019-11-12,346.09999999999997,887.9999999999998,1418.4999999999998,401.0
2019-11-13,751.5000000000001,1155.8000000000002,2307.9999999999995,513.0
2019-11-14,818.2,1413.1999999999998,2667.9999999999995,429.0
2019-11-15,50.6,420.59999999999997,497.70000000000005,426.0
2019-11-16,1149.1000000000001,1206.6000000000001,2968.7000000000003,599.0
2019-11-17,1867.5999999999997,1233.3,4097.200000000001,735.0
2019-11-18,141.29999999999998,708.4000000000001,924.8,369.0
2019-11-19,3394.7,2018.1999999999994,7223.4,1054.0
2019-11-20,1096.3999999999999,1422.1000000000004,3103.1,719.0
2019-11-21,871.9,1129.3,2466.3,775.0
2019-11-22,656.0,1230.9999999999998,2236.8999999999996,474.0
2019-11-23,473.49999999999994,973.4000000000001,1699.2,455.0
2019-11-24,1218.1000000000001,1153.4,3020.7,605.0
2019-11-25,854.1999999999999,1216.1000000000001,2525.9,398.0
2019-11-26,554.0,1087.6000000000001,1936.9,327.0
2019-11-27,395.49999999999994,1075.6000000000001,1681.3,324.0
2019-11-28,133.20000000000002,610.2,814.3,322.0
2019-11-29,894.9000000000001,935.5999999999999,2307.5,532.0
2019-11-30,1273.5,1317.0,3269.5000000000005,561.0
2019-12-01,47.8,445.0,518.7,274.0
2019-12-02,749.6000000000001,1355.2,2504.8,535.0
2019-12-03,2038.2000000000003,2042.2,5167.1,989.0
2019-12-04,4345.4,2218.7,8881.400000000001,988.0
2019-12-05,1859.1,1488.2,4338.700000000001,658.0
2019-12-06,253.89999999999998,730.0999999999998,1119.9999999999998,267.0
2019-12-07,422.20000000000005,908.8999999999999,1555.9,527.0
2019-12-08,179.7,526.6,801.8,460.0
2019-12-09,353.29999999999995,767.1,1308.9,406.0
2019-12-10,609.8,892.4999999999999,1828.1000000000004,451.0
2019-12-11,733.8000000000001,1374.5000000000002,2499.8999999999996,491.0
2019-12-12,717.0999999999999,1306.2,2406.1999999999994,363.0
2019-12-13,215.40000000000003,681.5,1012.4,406.0
2019-12-14,262.5,743.0000000000001,1145.5,507.0
2019-12-15,232.90000000000003,598.9999999999999,955.5999999999999,467.0
2019-12-16,1227.5,1546.8999999999999,3428.9,565.0
2019-12-17,600.1999999999999,1374.0,2294.0,353.0
2019-12-18,1500.8999999999996,1486.4,3787.4999999999995,525.0
2019-12-19,349.8000000000001,623.4,1159.6000000000001,474.0
2019-12-20,600.2999999999998,1284.8999999999999,2205.2,266.0
2019-12-21,370.09999999999997,846.0000000000001,1413.3000000000002,331.0
2019-12-22,246.70000000000002,792.5000000000002,1170.5,382.0
2019-12-23,382.49999999999994,916.2999999999998,1502.7,499.0
2019-12-24,275.29999999999995,871.1000000000001,1293.0999999999997,464.0
2019-12-25,832.8000000000001,804.4999999999999,2081.3,418.0
2019-12-26,286.3,707.4,1146.5999999999997,376.0
2019-12-27,1326.0,1050.6,3083.5,525.0
2019-12-28,949.2999999999998,1097.8,2552.7999999999997,548.0
2019-12-29,507.2,930.1,1707.8999999999999,409.0599999999999
2019-12-30,1336.9,1284.7,3334.1999999999994,446.15999999999997
2019-12-31,702.1,1029.5,2106.4,457.68
2020-01-01,1067.9999999999998,1345.2,2982.4,469.20000000000005
2020-01-02,341.3,745.7000000000002,1269.0000000000002,480.72
2020-01-03,71.59999999999998,595.4,705.2999999999998,492.24
2020-01-04,251.2,994.3,1379.4,503.76
2020-01-05,244.70000000000005,910.9000000000002,1286.3999999999999,515.2800000000001
2020-01-06,284.29999999999995,732.0,1167.9,491.9
2020-01-07,357.09999999999997,873.9000000000001,1421.6000000000004,463.0
2020-01-08,600.0,991.7,1911.7999999999997,730.0
2020-01-09,303.5,676.5,1141.8,247.0
2020-01-10,339.5,817.9999999999999,1337.9,303.0
2020-01-11,190.2,513.9,806.0,431.0
2020-01-12,206.10000000000005,591.8000000000001,907.2,236.0
2020-01-13,282.09999999999997,648.7,1081.5,329.0
2020-01-14,228.49999999999997,518.6999999999999,868.8,403.0
2020-01-15,428.49999999999994,948.3000000000001,1605.4000000000003,368.0
2020-01-16,378.50000000000006,733.6999999999999,1313.2000000000003,362.0
2020-01-17,434.29999999999995,1017.6000000000001,1683.5000000000002,294.0
2020-01-18,91.9,877.0,1017.4000000000001,337.0
2020-01-19,570.1,1035.3999999999999,1909.6,440.0
2020-01-20,3473.6000000000004,2307.3999999999996,7633.6,1184.0
2020-01-21,3508.8,2015.4,7395.200000000001,835.0
2020-01-22,744.1,1279.7,2420.7000000000003,595.0
2020-01-23,484.49999999999994,1062.2,1805.0,315.0
2020-01-24,1252.9,1473.6000000000001,3394.7000000000003,535.0
2020-01-25,734.3999999999999,1208.4,2334.3,753.0
2020-01-26,294.0,744.3999999999999,1195.1,466.0
2020-01-27,575.4,1177.0,2059.8,296.0
2020-01-28,228.20000000000002,785.5000000000001,1135.3000000000002,265.0
2020-01-29,347.9,943.9999999999998,1477.2,565.0
2020-01-30,461.2999999999999,946.0000000000001,1653.7,220.0
2020-01-31,280.09999999999997,674.4999999999999,1103.6999999999998,171.0
2020-02-01,171.1,599.9,862.6999999999999,432.0
2020-02-02,181.99999999999997,671.6,950.8000000000002,444.0
2020-02-03,157.7,623.2,864.4000000000001,403.0
2020-02-04,39.2,506.5,566.5999999999999,283.0
2020-02-05,1692.7,1710.3999999999996,4305.9,859.0
2020-02-06,3668.7,2037.2,7662.100000000002,1016.0
2020-02-07,963.7000000000002,1249.1,2726.7000000000003,881.0
2020-02-08,311.69999999999993,799.4000000000001,1277.6000000000001,568.0
2020-02-09,92.8,303.2,446.3,257.0
2020-02-10,161.3,465.4999999999999,713.1000000000001,298.0
2020-02-11,163.7,495.1,746.2,408.0
2020-02-12,403.50000000000006,924.4999999999999,1543.6,367.0
2020-02-13,166.20000000000005,604.9,859.3999999999999,208.0
2020-02-14,768.0999999999999,1007.7,2185.7999999999993,656.0
2020-02-15,142.89999999999998,339.1,558.3,203.0
2020-02-16,137.2,448.29999999999995,658.6,156.0
2020-02-17,239.20000000000002,623.3000000000001,990.0999999999999,396.0
2020-02-18,301.1,798.7,1260.1,308.0
2020-02-19,386.3,839.0999999999999,1431.8000000000002,344.0
2020-02-20,135.70000000000002,515.3000000000002,723.4000000000001,192.0
2020-02-21,279.59999999999997,776.9000000000002,1205.6,540.0
2020-02-22,113.99999999999999,360.4,535.3000000000001,397.0
2020-02-23,107.0,484.79999999999995,648.1999999999999,125.0
2020-02-24,252.79999999999995,634.8,1022.4000000000001,148.0
2020-02-25,246.20000000000005,683.7000000000002,1061.4,255.0
2020-02-26,134.5,591.9,798.0999999999999,269.0
2020-02-27,172.4,831.8999999999999,1096.3999999999999,260.0
2020-02-28,522.0999999999999,1010.7999999999998,1811.6,353.0
2020-02-29,204.99999999999997,421.59999999999997,736.0999999999999,437.0
2020-03-01,226.60000000000002,559.5,907.4999999999999,330.0
2020-03-02,168.1,690.6,947.9000000000001,208.0
2020-03-03,382.9000000000001,1006.0000000000001,1592.8,544.0
2020-03-04,871.8999999999999,1375.8000000000004,2712.8,601.0
2020-03-05,60.3,358.3,450.4,258.0
2020-03-06,554.0,859.2,1708.3,436.0
2020-03-07,628.8,1130.1,2094.4,634.0
2020-03-08,210.9,592.0000000000001,915.0,300.0
2020-03-09,241.30000000000004,630.5,1000.6,329.0
2020-03-10,208.70000000000002,481.6,801.0999999999999,121.0
2020-03-11,247.89999999999995,607.2,987.3999999999999,209.0
2020-03-12,257.19999999999993,517.4000000000001,911.7999999999998,586.2702702702702
2020-03-13,303.40000000000003,670.4999999999999,1135.5,976.7297297297297
2020-03-14,278.9,645.5,1073.1,324.0
2020-03-15,88.1,382.90000000000003,517.8,253.0
2020-03-16,254.6,814.2,1205.2,401.0
2020-03-17,319.4,764.1,1253.8000000000002,479.0
2020-03-18,284.40000000000003,696.6,1132.8,437.0
2020-03-19,109.49999999999999,418.00000000000006,585.7999999999998,354.0
2020-03-20,72.49999999999999,175.40000000000003,286.09999999999997,291.0
2020-03-21,86.3,251.6,383.0,393.0
2020-03-22,74.10000000000001,297.79999999999995,411.4,410.0
2020-03-23,435.20000000000005,1021.6999999999999,1689.2,533.0
2020-03-24,392.95,1125.3000000000002,1727.6,593.0
2020-03-25,431.79999999999995,975.8,1638.2999999999997,616.0
2020-03-26,89.60000000000002,579.1000000000001,716.3000000000001,762.0
2020-03-27,44.10000000000001,321.5,388.7,769.0
2020-03-28,32.199999999999996,136.0,185.50000000000003,471.0
2020-03-29,26.8,56.70000000000001,97.60000000000001,370.0
2020-03-30,37.099999999999994,145.2,202.20000000000002,277.0
2020-03-31,105.79999999999998,436.3,599.0,408.0
2020-04-01,140.80000000000007,578.1,794.2,336.0
2020-04-02,40.4,268.0,329.8,271.0
2020-04-03,221.79999999999995,670.8000000000001,1010.7000000000002,431.0
2020-04-04,291.1,652.3,1099.3,487.0
2020-04-05,71.8,432.0,542.6,429.0
2020-04-06,87.40000000000002,445.20000000000005,579.1,330.0
2020-04-07,254.50000000000006,729.6,1119.8999999999999,623.0
2020-04-08,167.1,938.6000000000001,1194.9999999999998,1081.0
2020-04-09,205.20000000000002,838.0999999999999,1152.5000000000002,995.0
2020-04-10,121.39999999999999,685.3000000000001,871.5000000000001,869.0
2020-04-11,206.6,1007.6,1324.8999999999999,758.0
2020-04-12,219.90000000000003,537.3,874.6,539.0
2020-04-13,34.400000000000006,48.6,100.89999999999999,390.0
2020-04-14,150.20000000000002,478.59999999999997,708.7999999999998,396.0
2020-04-15,267.3,862.4999999999999,1272.3999999999999,715.0
2020-04-16,225.29999999999995,906.4,1251.8000000000002,1066.0
2020-04-17,82.20000000000003,293.8000000000001,419.6,511.0
2020-04-18,86.1,349.0,480.9,596.0
2020-04-19,36.699999999999996,185.3,241.70000000000002,454.0
2020-04-20,61.86666666666666,183.84444444444443,276.91111111111104,599.0
2020-04-21,49.53333333333333,248.15555555555557,323.98888888888877,728.0
2020-04-22,40.0,349.40000000000003,410.8999999999999,709.0
2020-04-23,97.39999999999999,710.9999999999999,860.6000000000001,787.0
2020-04-24,63.00000000000001,564.1,660.8,620.0
2020-04-25,88.39999999999999,436.00000000000006,571.6,434.0
