MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2020-04-26,233.02,693.15,1050.65,475.85,267.0
2020-04-27,401.18,857.32,1472.48,720.55,335.0
2020-04-28,148.55,495.75,723.6,245.15,52.0
2020-04-29,435.09,704.02,1371.21,441.55,115.0
2020-04-30,362.65,584.03,1139.8,348.95,84.0
2020-05-01,277.38,417.15,842.53,333.65,97.0
2020-05-02,309.77,593.03,1067.85,252.65,105.0
2020-05-03,242.12,691.6,1063.2,346.85,138.0
2020-05-04,116.28,434.92,613.83,371.65,208.0
2020-05-05,85.8,298.65,430.2,328.2,141.0
2020-05-06,139.28,570.05,783.82,503.3,211.0
2020-05-07,408.65,1093.72,1720.38,669.45,362.0
2020-05-08,246.2,915.53,1292.83,503.1,330.0
2020-05-09,100.87,705.8,860.38,720.15,511.0
2020-05-10,47.3,334.52,406.82,572.1,352.0
2020-05-11,83.6,179.62,308.23,290.4,77.0
2020-05-12,395.98,719.58,1326.98,344.8,132.0
2020-05-13,107.75,288.62,454.15,247.5,111.0
2020-05-14,166.72,437.05,692.6,211.55,87.0
2020-05-15,493.3,952.82,1709.02,435.15,223.0
2020-05-16,395.2,807.9,1413.45,345.55,202.0
2020-05-17,207.32,399.5,717.18,291.2,149.0
2020-05-18,309.38,524.75,999.25,358.5,124.0
2020-05-19,406.01,676.28,1298.89,366.68,142.0
2020-05-20,550.56,1031.97,1876.28,500.8,213.0
2020-05-21,495.11,1049.06,1808.56,450.95,201.0
2020-05-22,367.57,613.05,1176.75,722.1,266.0
2020-05-23,318.45,476.7,965.33,469.55,132.0
2020-05-24,331.99,582.86,1091.91,420.3,167.0
2020-05-25,380.34,742.61,1325.97,453.45,218.0
2020-05-26,412.75,874.48,1507.46,451.0,263.0
2020-05-27,369.23,959.02,1525.02,432.45,159.0
2020-05-28,288.96,608.74,1051.9,312.95,114.0
2020-05-29,332.73,747.69,1257.67,383.78,170.0
2020-05-30,277.1,632.6,1057.34,472.75,175.0
2020-05-31,240.41,528.49,896.95,363.45,153.0
2020-06-01,278.94,660.72,1088.39,368.45,136.5
2020-06-02,327.9,821.93,1324.97,422.7,162.0
2020-06-03,354.83,837.97,1381.63,457.5,239.0
2020-06-04,359.56,637.09,1188.24,260.1,106.0
2020-06-05,408.12,652.73,1278.2,279.7,51.0
2020-06-06,377.72,583.65,1162.56,233.25,110.0
2020-06-07,300.43,571.39,1031.97,262.5,147.0
2020-06-08,276.74,567.61,991.98,283.9,148.0
2020-06-09,587.2,1091.51,1990.82,393.9,188.77
2020-06-10,903.16,1222.36,2606.92,466.92,235.73
2020-06-11,143.1,404.1,623.55,484.4,316.0
2020-06-12,232.15,600.18,956.68,584.15,453.0
2020-06-13,357.55,709.38,1257.78,347.3,194.0
2020-06-14,313.65,654.7,1136.1,302.4,223.0
2020-06-15,641.22,971.58,1954.88,435.6,213.0
2020-06-16,581.5,946.53,1838.18,429.65,228.0
2020-06-17,546.2,1026.95,1864.27,460.9,238.0
2020-06-18,575.75,960.03,1842.88,324.4,236.0
2020-06-19,427.0,582.75,1237.55,339.3,184.0
2020-06-20,488.5,754.3,1503.3,317.7,159.0
2020-06-21,246.13,445.02,822.25,297.9,149.0
2020-06-22,461.18,682.5,1389.85,518.03,187.0
2020-06-23,528.96,1089.14,1900.21,612.48,283.0
2020-06-24,185.4,937.05,1221.32,628.8,390.0
2020-06-25,190.32,1013.62,1305.65,651.6,398.0
2020-06-26,426.05,1193.67,1846.92,743.3,429.0
2020-06-27,308.78,442.52,915.88,319.5,188.0
2020-06-28,149.62,221.88,451.35,283.1,153.0
2020-06-29,278.77,395.25,822.62,341.05,155.0
2020-06-30,567.25,643.75,1513.78,280.45,134.0
2020-07-01,453.25,573.82,1268.82,254.85,139.0
2020-07-02,485.85,655.95,1400.88,268.65,163.0
2020-07-03,343.92,469.93,997.0,320.28,179.0
2020-07-04,278.4,341.28,768.03,236.27,135.0
2020-07-05,166.9,225.08,480.9,425.72,162.0
2020-07-06,479.92,725.51,1461.4,311.33,172.0
2020-07-07,577.07,897.32,1782.02,344.9,167.0
2020-07-08,633.32,600.15,1571.12,241.05,160.0
2020-07-09,485.5,504.25,1248.77,250.87,181.0
2020-07-10,608.88,863.03,1796.58,207.18,121.0
2020-07-11,483.75,784.43,1526.13,209.59,170.0
2020-07-12,343.78,797.4,1324.72,237.5,197.0
2020-07-13,567.4,870.8,1741.03,263.16,127.0
2020-07-14,553.42,739.92,1588.38,254.83,169.0
2020-07-15,684.15,857.8,1906.75,228.19,123.0
2020-07-16,579.5,826.65,1715.28,253.04,124.0
2020-07-17,743.08,957.9,2097.35,347.53,179.0
2020-07-18,474.02,676.05,1402.62,381.13,144.0
2020-07-19,209.0,456.15,776.65,303.72,155.0
2020-07-20,384.48,682.78,1272.53,320.56,107.0
2020-07-21,473.75,841.76,1568.14,318.41,131.0
2020-07-22,527.48,967.35,1775.9,407.92,143.0
2020-07-23,491.2,821.25,1574.6,400.8,139.0
2020-07-24,568.35,705.52,1577.25,297.45,96.0
2020-07-25,442.65,532.35,1210.9,218.05,90.0
2020-07-26,282.9,370.3,803.95,311.65,82.0
2020-07-27,491.57,583.38,1337.05,352.72,145.0
2020-07-28,597.5,679.25,1595.22,346.25,107.0
2020-07-29,692.98,916.58,1979.07,362.65,90.0
2020-07-30,830.15,1371.08,2643.82,399.25,132.0
2020-07-31,549.55,1294.45,2136.98,614.55,250.0
2020-08-01,449.2,569.38,1257.9,302.8,111.0
2020-08-02,314.42,437.08,919.15,260.15,69.0
2020-08-03,557.35,840.82,1695.4,271.73,78.0
2020-08-04,648.83,896.78,1891.52,399.4,142.0
2020-08-05,482.7,690.32,1430.68,416.75,118.0
2020-08-06,776.55,1117.03,2307.8,450.65,160.0
2020-08-07,796.65,1865.92,3087.48,645.45,278.0
2020-08-08,198.72,937.15,1241.8,731.3,419.0
2020-08-09,59.2,426.2,516.95,639.6,429.0
2020-08-10,280.65,1113.87,1544.3,748.95,404.0
2020-08-11,311.35,1462.32,1939.75,847.2,618.0
2020-08-12,271.85,1384.95,1802.12,931.5,668.0
2020-08-13,203.25,927.25,1238.91,767.25,579.0
2020-08-14,368.0,804.25,1368.7,492.1,247.0
2020-08-15,427.92,764.15,1420.28,526.87,353.0
2020-08-16,353.48,744.25,1286.2,514.7,284.0
2020-08-17,626.83,1005.85,1966.78,401.93,116.0
2020-08-18,647.12,840.98,1833.22,355.41,97.0
2020-08-19,761.15,937.0,2104.35,234.35,84.0
2020-08-20,677.37,1010.2,2048.77,619.15,150.0
2020-08-21,356.75,495.22,1042.25,527.68,169.0
2020-08-22,283.27,382.0,816.32,352.9,100.0
2020-08-23,252.12,337.85,724.42,284.8,71.0
2020-08-24,658.72,794.55,1804.4,255.65,85.0
2020-08-25,345.95,455.98,986.3,288.7,98.0
2020-08-26,624.3,791.0,1748.08,319.99,127.0
2020-08-27,724.21,954.79,2065.21,386.13,146.5
2020-08-28,838.88,903.6,2189.72,244.59,97.0
2020-08-29,348.95,492.35,1027.05,267.37,103.0
2020-08-30,146.63,361.33,586.05,326.77,162.0
2020-08-31,616.4,990.95,1936.0,346.84,159.0
2020-09-01,1035.57,1392.78,2980.32,439.56,250.0
2020-09-02,940.88,1397.45,2840.22,428.2,246.0
2020-09-03,553.3,694.7,1543.02,309.3,236.0
2020-09-04,686.28,825.25,1877.68,388.6,206.0
2020-09-05,643.83,807.47,1794.7,411.25,202.0
2020-09-06,485.25,763.32,1507.52,380.1,197.0
2020-09-07,827.58,806.25,2074.9,315.72,211.0
2020-09-08,660.18,792.35,1804.55,256.5,189.0
2020-09-09,737.0,919.65,2049.82,293.9,194.0
2020-09-10,845.96,1326.41,2623.8,412.15,215.0
2020-09-11,988.05,1279.18,2794.15,421.15,172.0
2020-09-12,480.28,718.7,1455.57,353.15,107.0
2020-09-13,409.98,787.48,1416.1,314.88,141.0
2020-09-14,784.62,1472.52,2675.48,541.5,237.0
2020-09-15,673.95,1746.95,2780.58,1061.1,726.0
2020-09-16,152.72,776.38,1010.9,615.05,359.0
2020-09-17,152.8,457.6,691.9,429.05,94.0
2020-09-18,283.23,685.4,1120.08,451.9,122.0
2020-09-19,122.8,559.03,747.32,488.6,166.0
2020-09-20,94.07,524.38,668.58,503.95,173.0
2020-09-21,602.8,1335.8,2260.25,613.25,298.0
2020-09-22,661.58,1218.12,2232.65,704.65,313.0
2020-09-23,543.63,818.72,1652.2,509.57,187.15
2020-09-24,951.66,1135.58,2594.66,412.51,158.26
2020-09-25,533.33,833.8,1651.58,265.56,131.58
2020-09-26,402.68,632.83,1250.38,230.3,111.0
2020-09-27,211.0,443.18,766.5,218.1,124.0
2020-09-28,888.38,1120.5,2482.65,387.5,195.0
2020-09-29,1099.75,1287.2,2973.7,398.45,272.0
2020-09-30,875.3,1189.53,2531.65,365.1,174.0
2020-10-01,1002.12,1170.1,2706.77,314.8,144.0
2020-10-02,257.6,682.78,1077.92,217.5,138.0
2020-10-03,731.45,1033.03,2154.58,232.55,172.0
2020-10-04,345.22,525.43,1054.78,129.22,68.0
2020-10-05,643.68,751.65,1738.55,276.35,160.0
2020-10-06,464.58,622.9,1335.2,264.1,117.0
2020-10-07,817.42,981.53,2234.88,356.2,154.0
2020-10-08,622.05,870.95,1824.85,245.25,146.0
2020-10-09,1152.75,1232.88,3000.45,327.2,175.0
2020-10-10,674.4,889.25,1923.15,244.55,134.0
2020-10-11,541.2,838.8,1668.6,242.0,134.0
2020-10-12,1415.1,1405.38,3575.32,341.1,186.0
2020-10-13,877.82,1037.68,2383.68,286.95,182.0
2020-10-14,332.2,686.85,1196.12,288.2,196.0
2020-10-15,390.28,793.25,1391.6,264.3,163.0
2020-10-16,1557.35,1442.65,3830.88,466.45,257.0
2020-10-17,486.72,1003.98,1750.33,364.8,229.0
2020-10-18,921.45,1228.65,2641.52,540.25,424.0
2020-10-19,875.5,1291.9,2634.13,541.75,327.0
2020-10-20,716.35,1004.11,2102.61,588.15,308.0
2020-10-21,725.65,942.65,2055.35,278.74,190.0
2020-10-22,754.82,1030.45,2187.7,413.47,194.0
2020-10-23,752.58,995.72,2149.93,294.28,141.0
2020-10-24,458.9,746.2,1449.8,249.06,118.0
2020-10-25,606.35,913.3,1843.0,207.52,115.0
2020-10-26,767.15,945.92,2122.25,403.59,172.0
2020-10-27,766.98,951.97,2127.98,259.06,150.0
2020-10-28,559.08,749.28,1606.55,326.05,183.0
2020-10-29,569.1,718.52,1591.5,303.04,180.0
2020-10-30,441.8,645.75,1323.1,310.54,202.0
2020-10-31,465.15,722.22,1435.72,285.65,247.0
2020-11-01,229.3,419.58,771.08,255.75,220.0
2020-11-02,383.08,501.3,1088.68,268.5,215.0
2020-11-03,801.78,1096.1,2325.38,337.15,189.0
2020-11-04,2470.51,1797.82,5585.78,684.58,436.0
2020-11-05,2731.68,1657.55,5846.05,1223.4,1101.0
2020-11-06,1505.32,1544.05,3852.3,983.76,973.0
2020-11-07,1355.6,1235.95,3314.3,934.96,920.0
2020-11-08,1202.25,1101.78,2944.9,877.81,794.0
2020-11-09,1208.35,1213.08,3065.8,447.47,267.0
2020-11-10,1239.82,1377.48,3278.48,490.65,260.0
2020-11-11,782.58,958.5,2158.48,339.9,119.0
2020-11-12,748.8,1051.05,2199.25,445.95,133.0
2020-11-13,1076.22,1443.1,3093.18,510.5,190.0
2020-11-14,394.58,776.5,1381.65,356.28,199.0
2020-11-15,196.4,404.93,706.18,192.73,95.0
2020-11-16,468.68,704.55,1423.15,364.4,125.0
2020-11-17,411.42,671.82,1302.7,361.5,130.0
2020-11-18,529.15,681.7,1493.02,445.25,169.0
2020-11-19,793.22,1036.62,2252.98,363.75,140.0
2020-11-20,1267.87,1423.02,3367.27,335.35,164.0
2020-11-21,303.7,506.38,971.97,262.6,97.0
2020-11-22,741.68,1067.03,2204.32,344.5,188.0
2020-11-23,1732.7,1531.38,4188.15,534.1,290.0
2020-11-24,833.92,1144.68,2423.4,365.1,182.0
2020-11-25,925.15,1244.02,2662.8,512.9,275.0
2020-11-26,2136.72,1859.35,5135.65,652.35,394.0
2020-11-27,2109.2,1660.92,4894.8,708.5,591.0
2020-11-28,724.7,1246.72,2357.93,939.4,857.0
2020-11-29,411.8,1198.3,1829.7,747.0,632.0
2020-11-30,909.34,1079.48,2473.93,511.15,361.0
2020-12-01,1187.79,1575.22,3396.66,435.2,158.0
2020-12-02,1284.01,1565.72,3534.56,615.6,309.0
2020-12-03,949.71,1377.84,2834.21,287.6,140.0
2020-12-04,894.03,1308.66,2679.56,307.6,177.0
2020-12-05,651.63,1138.63,2137.86,335.75,109.0
2020-12-06,1072.85,1396.7,3041.84,440.45,308.0
2020-12-07,1092.65,1471.55,3147.26,533.45,393.0
2020-12-08,1353.25,1488.69,3564.04,593.25,421.0
2020-12-09,938.75,1238.41,2678.14,490.3,204.0
2020-12-10,626.99,1038.66,2000.49,454.25,160.0
2020-12-11,1146.09,1340.53,3098.19,422.3,174.0
2020-12-12,789.56,1129.87,2341.09,384.35,202.0
2020-12-13,570.49,982.17,1857.12,260.22,68.0
2020-12-14,693.86,1105.66,2170.02,382.09,124.0
2020-12-15,786.68,1210.98,2417.7,449.05,122.0
2020-12-16,637.46,1052.08,2030.15,485.66,113.0
2020-12-17,723.5,1055.54,2165.29,473.81,127.5
2020-12-18,609.98,1005.07,1940.83,244.55,104.0
2020-12-19,602.43,972.47,1896.55,418.95,135.0
2020-12-20,589.05,986.96,1890.83,226.4,125.0
2020-12-21,561.42,839.86,1701.28,129.65,51.0
2020-12-22,781.22,1030.9,2229.53,279.3,100.0
2020-12-23,644.67,1018.82,2007.98,210.65,34.0
2020-12-24,676.69,973.34,2011.56,185.1,165.0
2020-12-25,457.61,783.24,1485.86,286.5,203.0
2020-12-26,434.44,667.53,1334.41,134.25,30.0
2020-12-27,501.38,804.35,1573.96,213.65,114.0
2020-12-28,550.16,985.7,1830.19,295.9,277.0
2020-12-29,785.25,1039.12,2243.99,362.95,307.0
2020-12-30,1029.2,1088.87,2667.89,565.85,462.0
2020-12-31,1005.8,1185.81,2728.77,517.7,542.0
2021-01-01,652.07,934.71,1935.72,627.15,607.0
2021-01-02,784.35,1027.48,2231.07,247.75,204.0
2021-01-03,438.22,797.17,1470.02,221.7,218.0
2021-01-04,383.67,686.44,1275.7,153.85,137.0
2021-01-05,403.31,681.04,1300.45,170.4,115.0
2021-01-06,584.99,865.43,1763.52,220.35,128.0
2021-01-07,836.96,1033.63,2318.05,468.7,431.0
2021-01-08,780.73,1013.67,2212.0,542.0,534.0
2021-01-09,790.66,1042.84,2256.23,491.95,452.0
2021-01-10,504.73,799.56,1574.78,355.65,406.0
2021-01-11,376.2,613.19,1191.15,155.1,127.0
2021-01-12,739.13,982.73,2117.28,239.75,124.0
2021-01-13,609.82,850.23,1786.66,287.35,228.0
2021-01-14,418.87,732.57,1376.11,203.5,158.0
2021-01-15,1071.91,1008.62,2653.36,530.95,455.0
2021-01-16,481.42,728.79,1468.28,244.9,185.0
2021-01-17,410.64,685.21,1316.18,360.7,192.0
2021-01-18,353.94,624.93,1168.94,244.3,161.0
2021-01-19,268.86,423.73,836.81,145.15,79.0
2021-01-20,332.83,503.08,1013.2,224.9,132.0
2021-01-21,498.62,607.83,1372.4,257.85,110.0
2021-01-22,951.82,1011.62,2470.88,297.65,162.0
2021-01-23,1007.5,1170.95,2715.92,341.35,249.0
2021-01-24,451.02,957.8,1649.57,250.85,250.0
2021-01-25,946.92,1173.5,2625.55,323.2,254.0
2021-01-26,1870.95,1450.55,4319.35,262.65,215.0
2021-01-27,1314.12,1171.27,3186.35,256.7,131.0
2021-01-28,573.85,740.38,1620.33,234.23,73.0
2021-01-29,665.47,761.6,1782.05,290.45,90.0
2021-01-30,237.75,542.0,906.05,225.3,138.0
2021-01-31,301.23,701.6,1163.55,316.55,227.0
2021-02-01,847.68,999.82,2299.8,423.3,345.0
2021-02-02,369.63,574.47,1141.4,360.05,201.0
2021-02-03,838.72,1017.8,2303.95,380.6,164.0
2021-02-04,964.1,1119.82,2597.7,324.35,134.0
2021-02-05,1024.86,1186.88,2758.45,320.7,141.0
2021-02-06,573.17,841.98,1720.95,291.75,212.0
2021-02-07,84.35,204.95,334.48,243.0,178.0
2021-02-08,156.72,393.7,634.1,205.35,159.0
2021-02-09,287.5,628.72,1069.53,237.65,156.0
2021-02-10,251.88,670.78,1056.95,278.45,289.0
2021-02-11,370.84,894.44,1463.01,467.05,382.0
2021-02-12,239.78,667.4,1034.92,448.95,360.0
2021-02-13,390.57,746.65,1345.4,450.2,260.0
2021-02-14,343.78,638.62,1165.5,428.5,289.0
2021-02-15,585.9,893.8,1792.32,294.85,219.0
2021-02-16,482.25,775.6,1515.4,334.8,183.0
2021-02-17,348.1,655.15,1188.88,325.35,166.0
2021-02-18,404.88,669.82,1290.9,281.45,176.0
2021-02-19,536.47,854.38,1677.08,343.3,163.0
2021-02-20,377.43,688.62,1267.57,764.65,360.0
2021-02-21,559.08,988.25,1845.5,622.28,298.0
2021-02-22,907.82,1189.68,2581.43,659.6,345.0
2021-02-23,496.92,845.85,1607.88,358.35,274.0
2021-02-24,460.52,811.82,1518.25,487.68,193.0
2021-02-25,731.82,1128.32,2250.62,472.95,204.0
2021-02-26,1412.68,1524.02,3690.35,616.0,305.0
2021-02-27,861.65,1340.2,2661.5,736.4,493.0
2021-02-28,190.58,734.18,1026.65,570.9,456.0
2021-03-01,248.15,713.6,1093.77,803.45,703.0
2021-03-02,863.6,1020.65,2345.07,1117.9,948.0
2021-03-03,1046.0,1225.12,2829.05,988.45,848.0
2021-03-04,255.38,724.05,1115.38,391.4,286.0
2021-03-05,200.78,553.9,861.68,274.2,178.0
2021-03-06,316.85,994.03,1479.95,344.0,243.0
2021-03-07,570.45,1137.1,2011.63,615.85,515.0
2021-03-08,1385.27,1712.18,3836.32,932.7,666.0
2021-03-09,831.98,1253.8,2529.28,612.8,345.0
2021-03-10,379.75,706.9,1289.28,394.15,254.0
2021-03-11,223.75,398.6,741.82,290.95,162.0
2021-03-12,309.6,516.74,991.09,270.62,115.0
2021-03-13,248.37,410.2,791.5,199.9,111.0
2021-03-14,237.45,414.6,778.9,217.3,131.0
2021-03-15,593.98,1001.82,1912.57,420.6,193.0
2021-03-16,457.92,794.95,1497.5,460.01,161.0
2021-03-17,639.45,890.58,1871.35,503.66,216.0
2021-03-18,539.35,972.18,1799.52,379.96,234.0
2021-03-19,228.8,652.15,1003.25,235.05,129.0
2021-03-20,800.28,1259.97,2486.82,463.75,237.0
2021-03-21,252.0,615.58,1002.15,321.3,211.0
2021-03-22,797.82,1232.85,2456.33,560.0,358.0
2021-03-23,661.42,1020.6,2034.63,595.85,399.0
2021-03-24,640.4,958.3,1940.25,614.05,395.0
2021-03-25,463.42,761.8,1472.38,276.2,150.0
2021-03-26,397.7,655.68,1265.82,267.75,125.0
2021-03-27,268.15,484.2,895.4,291.5,128.0
2021-03-28,122.82,272.6,461.0,359.7,140.0
2021-03-29,393.12,788.12,1390.68,453.1,203.0
2021-03-30,1277.35,1890.12,3848.55,627.45,325.0
2021-03-31,1278.3,1985.18,3944.9,846.95,434.0
2021-04-01,190.2,642.8,934.32,695.85,423.0
2021-04-02,85.75,237.38,368.78,251.15,128.0
2021-04-03,89.82,275.1,412.9,391.0,177.0
2021-04-04,277.08,661.92,1087.0,530.3,304.0
2021-04-05,174.55,399.15,666.78,278.05,174.0
2021-04-06,503.28,808.77,1580.42,288.75,107.0
2021-04-07,658.78,1034.7,2044.95,329.62,161.0
2021-04-08,489.62,800.38,1551.28,330.45,127.0
2021-04-09,477.08,796.72,1528.4,299.75,125.0
2021-04-10,143.52,479.37,699.65,282.45,154.0
2021-04-11,319.58,748.82,1238.82,240.7,118.0
2021-04-12,935.72,1365.2,2799.68,384.7,193.0
2021-04-13,1168.65,1590.02,3381.85,564.55,314.0
2021-04-14,499.88,962.03,1728.35,440.95,262.0
2021-04-15,332.7,910.23,1420.28,297.25,148.0
2021-04-16,586.55,1084.45,1984.15,432.8,243.0
2021-04-17,418.88,983.52,1625.78,367.8,181.0
2021-04-18,315.58,953.65,1437.5,350.8,194.0
2021-04-19,580.25,1145.38,2034.98,761.3,430.0
2021-04-20,519.92,1136.23,1933.2,878.95,612.0
2021-04-21,295.92,843.75,1297.78,904.65,658.0
2021-04-22,265.42,690.22,1097.38,392.6,150.0
2021-04-23,321.95,950.3,1443.71,402.68,367.0
2021-04-24,188.82,736.58,1026.12,419.4,226.0
2021-04-25,80.88,282.5,406.5,266.75,117.0
2021-04-26,156.17,461.88,701.6,314.0,115.0
2021-04-27,649.75,1126.6,2122.9,544.8,321.0
2021-04-28,239.03,796.65,1163.1,631.75,422.0
2021-04-29,427.57,886.7,1542.1,366.65,130.0
2021-04-30,690.5,1285.15,2344.02,422.5,218.0
2021-05-01,554.05,1043.37,1892.9,442.5,284.0
2021-05-02,435.5,891.38,1559.12,506.8,329.0
2021-05-03,199.88,414.85,721.4,298.65,108.0
2021-05-04,345.98,546.78,1077.05,223.12,58.0
2021-05-05,548.0,781.78,1621.85,239.18,41.0
2021-05-06,752.03,1035.95,2188.93,292.73,112.0
2021-05-07,728.1,1064.25,2180.88,352.1,80.0
2021-05-08,324.58,538.15,1036.17,313.12,110.0
2021-05-09,355.45,619.13,1164.2,268.12,143.0
2021-05-10,429.75,735.64,1394.65,369.84,149.0
2021-05-11,570.4,998.0,1872.48,355.31,197.0
2021-05-12,549.75,895.2,1738.05,391.1,212.0
2021-05-13,507.4,926.18,1704.18,290.35,195.0
2021-05-14,439.3,912.6,1585.75,367.85,288.0
2021-05-15,570.77,888.05,1763.4,257.18,206.0
2021-05-16,441.8,737.38,1414.48,224.2,185.0
2021-05-17,626.25,914.03,1874.28,279.5,225.0
2021-05-18,703.58,864.6,1943.2,284.1,199.0
2021-05-19,723.82,1046.23,2156.4,238.2,182.0
2021-05-20,594.35,807.38,1718.8,399.35,262.0
2021-05-21,270.5,366.65,781.35,352.22,336.57
2021-05-22,641.28,859.2,1842.3,187.92,287.66
2021-05-23,302.28,550.67,1014.08,207.95,238.75
2021-05-24,640.85,999.1,1981.78,232.19,189.85
2021-05-25,581.55,769.58,1661.55,270.97,137.67
2021-05-26,584.98,1021.53,1918.52,279.05,163.0
2021-05-27,761.72,1294.0,2461.82,322.47,209.0
2021-05-28,570.85,1260.6,2136.08,514.8,313.0
2021-05-29,163.85,675.98,927.15,426.42,328.0
2021-05-30,100.6,422.35,576.65,444.4,277.0
2021-05-31,111.2,512.95,683.82,540.95,364.0
2021-06-01,219.5,838.45,1174.88,555.2,342.0
2021-06-02,338.98,1198.32,1717.72,571.62,376.0
2021-06-03,434.65,861.05,1528.07,539.2,343.0
2021-06-04,545.12,912.6,1748.45,420.67,263.0
2021-06-05,510.52,873.85,1656.78,475.63,277.0
2021-06-06,381.95,701.85,1287.35,355.67,208.0
2021-06-07,599.22,948.3,1867.4,390.4,236.0
2021-06-08,594.78,870.95,1782.48,326.8,222.0
2021-06-09,536.85,866.38,1689.4,299.45,153.0
2021-06-10,590.33,689.1,1594.35,361.25,223.0
2021-06-11,604.25,700.05,1626.63,334.05,185.0
2021-06-12,386.85,755.65,1348.93,309.05,211.0
2021-06-13,287.68,859.25,1300.73,473.05,304.0
2021-06-14,406.15,840.52,1463.17,412.9,257.0
2021-06-15,266.9,817.4,1226.32,483.76,229.0
2021-06-16,565.12,1117.52,1984.32,491.69,304.0
2021-06-17,340.9,705.05,1228.01,730.12,344.0
2021-06-18,234.69,540.96,901.1,530.56,186.0
2021-06-19,242.2,487.3,858.62,398.14,167.0
2021-06-20,173.1,367.38,632.55,311.72,185.0
2021-06-21,129.32,311.6,509.7,290.37,166.0
2021-06-22,151.57,340.45,573.2,300.25,193.0
2021-06-23,445.77,764.63,1448.38,322.3,208.0
2021-06-24,757.35,941.56,2103.01,501.0,316.0
2021-06-25,683.4,825.61,1873.81,270.85,175.0
2021-06-26,457.43,724.52,1425.9,271.55,211.0
2021-06-27,119.35,431.78,615.02,588.6,431.0
2021-06-28,206.13,566.9,882.73,412.1,300.0
2021-06-29,285.87,635.47,1073.81,411.98,282.0
2021-06-30,2.82,26.35,30.72,15.5,14.0
